method,simnum,listnum,hit,miss,fa,cr,cost,startseed
fe,7,26,73,320,0,12327,320.0,1050
goni,7,26,342,51,256,12071,307.0,1050
chan,7,26,141,252,24,12303,276.0,1050
rw,7,26,385,8,685,11642,693.0,1050
kenett,7,26,239,154,235,12092,389.0,1050
fe,7,27,75,318,0,12327,318.0,1050
goni,7,27,342,51,266,12061,317.0,1050
chan,7,27,141,252,24,12303,276.0,1050
rw,7,27,387,6,705,11622,711.0,1050
kenett,7,27,234,159,240,12087,399.0,1050
fe,7,28,77,316,0,12327,316.0,1050
goni,7,28,347,46,270,12057,316.0,1050
chan,7,28,140,253,24,12303,277.0,1050
rw,7,28,389,4,726,11601,730.0,1050
kenett,7,28,239,154,235,12092,389.0,1050
fe,7,29,78,315,0,12327,315.0,1050
goni,7,29,345,48,278,12049,326.0,1050
chan,7,29,141,252,23,12304,275.0,1050
rw,7,29,390,3,741,11586,744.0,1050
kenett,7,29,241,152,233,12094,385.0,1050
fe,7,30,80,313,0,12327,313.0,1050
goni,7,30,351,42,287,12040,329.0,1050
chan,7,30,143,250,20,12307,270.0,1050
rw,7,30,390,3,757,11570,760.0,1050
kenett,7,30,251,142,223,12104,365.0,1050
fe,7,31,82,311,0,12327,311.0,1050
goni,7,31,356,37,298,12029,335.0,1050
chan,7,31,142,251,20,12307,271.0,1050
rw,7,31,390,3,781,11546,784.0,1050
kenett,7,31,252,141,222,12105,363.0,1050
fe,7,32,85,308,0,12327,308.0,1050
goni,7,32,355,38,308,12019,346.0,1050
chan,7,32,143,250,19,12308,269.0,1050
rw,7,32,390,3,801,11526,804.0,1050
kenett,7,32,263,130,211,12116,341.0,1050
fe,7,33,88,305,0,12327,305.0,1050
goni,7,33,359,34,306,12021,340.0,1050
chan,7,33,144,249,18,12309,267.0,1050
rw,7,33,391,2,822,11505,824.0,1050
kenett,7,33,261,132,213,12114,345.0,1050
fe,7,34,90,303,0,12327,303.0,1050
goni,7,34,358,35,321,12006,356.0,1050
chan,7,34,146,247,13,12314,260.0,1050
rw,7,34,391,2,846,11481,848.0,1050
kenett,7,34,261,132,213,12114,345.0,1050
fe,7,35,92,301,0,12327,301.0,1050
goni,7,35,359,34,325,12002,359.0,1050
chan,7,35,147,246,12,12315,258.0,1050
rw,7,35,391,2,866,11461,868.0,1050
kenett,7,35,264,129,210,12117,339.0,1050
fe,7,36,94,299,0,12327,299.0,1050
goni,7,36,361,32,331,11996,363.0,1050
chan,7,36,147,246,12,12315,258.0,1050
rw,7,36,391,2,885,11442,887.0,1050
kenett,7,36,265,128,209,12118,337.0,1050
fe,7,37,96,297,0,12327,297.0,1050
goni,7,37,364,29,344,11983,373.0,1050
chan,7,37,148,245,11,12316,256.0,1050
rw,7,37,391,2,904,11423,906.0,1050
kenett,7,37,265,128,209,12118,337.0,1050
fe,7,38,99,294,0,12327,294.0,1050
goni,7,38,367,26,346,11981,372.0,1050
chan,7,38,150,243,9,12318,252.0,1050
rw,7,38,391,2,926,11401,928.0,1050
kenett,7,38,261,132,213,12114,345.0,1050
fe,7,39,100,293,0,12327,293.0,1050
goni,7,39,365,28,350,11977,378.0,1050
chan,7,39,151,242,9,12318,251.0,1050
rw,7,39,391,2,942,11385,944.0,1050
kenett,7,39,263,130,211,12116,341.0,1050
fe,7,40,101,292,0,12327,292.0,1050
goni,7,40,368,25,358,11969,383.0,1050
chan,7,40,150,243,9,12318,252.0,1050
rw,7,40,391,2,959,11368,961.0,1050
kenett,7,40,267,126,207,12120,333.0,1050
fe,7,41,103,290,0,12327,290.0,1050
goni,7,41,369,24,363,11964,387.0,1050
chan,7,41,152,241,7,12320,248.0,1050
rw,7,41,391,2,979,11348,981.0,1050
kenett,7,41,270,123,204,12123,327.0,1050
fe,7,42,105,288,0,12327,288.0,1050
goni,7,42,372,21,359,11968,380.0,1050
chan,7,42,153,240,6,12321,246.0,1050
rw,7,42,391,2,997,11330,999.0,1050
kenett,7,42,276,117,198,12129,315.0,1050
fe,7,43,107,286,0,12327,286.0,1050
goni,7,43,372,21,361,11966,382.0,1050
chan,7,43,152,241,7,12320,248.0,1050
rw,7,43,391,2,1011,11316,1013.0,1050
kenett,7,43,280,113,194,12133,307.0,1050
fe,7,44,109,284,0,12327,284.0,1050
goni,7,44,373,20,371,11956,391.0,1050
chan,7,44,152,241,7,12320,248.0,1050
rw,7,44,391,2,1028,11299,1030.0,1050
kenett,7,44,273,120,201,12126,321.0,1050
fe,7,45,112,281,0,12327,281.0,1050
goni,7,45,376,17,381,11946,398.0,1050
chan,7,45,150,243,9,12318,252.0,1050
rw,7,45,393,0,1042,11285,1042.0,1050
kenett,7,45,273,120,201,12126,321.0,1050
fe,7,46,115,278,0,12327,278.0,1050
goni,7,46,376,17,382,11945,399.0,1050
chan,7,46,150,243,9,12318,252.0,1050
rw,7,46,393,0,1056,11271,1056.0,1050
kenett,7,46,275,118,199,12128,317.0,1050
fe,7,47,118,275,0,12327,275.0,1050
goni,7,47,377,16,386,11941,402.0,1050
chan,7,47,150,243,9,12318,252.0,1050
rw,7,47,393,0,1070,11257,1070.0,1050
kenett,7,47,280,113,194,12133,307.0,1050
fe,7,48,121,272,0,12327,272.0,1050
goni,7,48,379,14,387,11940,401.0,1050
chan,7,48,151,242,8,12319,250.0,1050
rw,7,48,393,0,1090,11237,1090.0,1050
kenett,7,48,282,111,192,12135,303.0,1050
fe,7,49,123,270,0,12327,270.0,1050
goni,7,49,379,14,395,11932,409.0,1050
chan,7,49,151,242,8,12319,250.0,1050
rw,7,49,393,0,1107,11220,1107.0,1050
kenett,7,49,280,113,194,12133,307.0,1050
fe,7,50,125,268,0,12327,268.0,1050
goni,7,50,380,13,399,11928,412.0,1050
chan,7,50,148,245,11,12316,256.0,1050
rw,7,50,393,0,1123,11204,1123.0,1050
kenett,7,50,279,114,195,12132,309.0,1050
fe,8,1,3,390,0,12327,390.0,1200
goni,8,1,9,384,2,12325,386.0,1200
chan,8,1,62,331,26,12301,357.0,1200
rw,8,1,67,326,28,12299,354.0,1200
kenett,8,1,13,380,203,12124,583.0,1200
fe,8,2,6,387,0,12327,387.0,1200
goni,8,2,30,363,8,12319,371.0,1200
chan,8,2,100,293,49,12278,342.0,1200
rw,8,2,127,266,56,12271,322.0,1200
kenett,8,2,16,377,344,11983,721.0,1200
fe,8,3,9,384,0,12327,384.0,1200
goni,8,3,63,330,18,12309,348.0,1200
chan,8,3,121,272,71,12256,343.0,1200
rw,8,3,170,223,87,12240,310.0,1200
kenett,8,3,14,379,406,11921,785.0,1200
fe,8,4,12,381,0,12327,381.0,1200
goni,8,4,95,298,27,12300,325.0,1200
chan,8,4,124,269,72,12255,341.0,1200
rw,8,4,203,190,114,12213,304.0,1200
kenett,8,4,18,375,414,11913,789.0,1200
fe,8,5,15,378,0,12327,378.0,1200
goni,8,5,112,281,42,12285,323.0,1200
chan,8,5,122,271,81,12246,352.0,1200
rw,8,5,230,163,145,12182,308.0,1200
kenett,8,5,18,375,432,11895,807.0,1200
fe,8,6,18,375,0,12327,375.0,1200
goni,8,6,139,254,51,12276,305.0,1200
chan,8,6,127,266,78,12249,344.0,1200
rw,8,6,258,135,177,12150,312.0,1200
kenett,8,6,31,362,428,11899,790.0,1200
fe,8,7,20,373,0,12327,373.0,1200
goni,8,7,163,230,70,12257,300.0,1200
chan,8,7,128,265,77,12250,342.0,1200
rw,8,7,277,116,208,12119,324.0,1200
kenett,8,7,25,368,440,11887,808.0,1200
fe,8,8,23,370,0,12327,370.0,1200
goni,8,8,181,212,79,12248,291.0,1200
chan,8,8,130,263,62,12265,325.0,1200
rw,8,8,290,103,237,12090,340.0,1200
kenett,8,8,22,371,446,11881,817.0,1200
fe,8,9,26,367,0,12327,367.0,1200
goni,8,9,212,181,87,12240,268.0,1200
chan,8,9,125,268,47,12280,315.0,1200
rw,8,9,308,85,265,12062,350.0,1200
kenett,8,9,28,365,443,11884,808.0,1200
fe,8,10,29,364,0,12327,364.0,1200
goni,8,10,228,165,107,12220,272.0,1200
chan,8,10,124,269,45,12282,314.0,1200
rw,8,10,315,78,298,12029,376.0,1200
kenett,8,10,29,364,442,11885,806.0,1200
fe,8,11,32,361,0,12327,361.0,1200
goni,8,11,245,148,122,12205,270.0,1200
chan,8,11,127,266,43,12284,309.0,1200
rw,8,11,325,68,321,12006,389.0,1200
kenett,8,11,26,367,445,11882,812.0,1200
fe,8,12,34,359,0,12327,359.0,1200
goni,8,12,259,134,136,12191,270.0,1200
chan,8,12,134,259,38,12289,297.0,1200
rw,8,12,336,57,344,11983,401.0,1200
kenett,8,12,204,189,270,12057,459.0,1200
fe,8,13,36,357,0,12327,357.0,1200
goni,8,13,269,124,152,12175,276.0,1200
chan,8,13,139,254,33,12294,287.0,1200
rw,8,13,345,48,362,11965,410.0,1200
kenett,8,13,203,190,271,12056,461.0,1200
fe,8,14,39,354,0,12327,354.0,1200
goni,8,14,280,113,162,12165,275.0,1200
chan,8,14,139,254,27,12300,281.0,1200
rw,8,14,350,43,389,11938,432.0,1200
kenett,8,14,204,189,270,12057,459.0,1200
fe,8,15,42,351,0,12327,351.0,1200
goni,8,15,281,112,169,12158,281.0,1200
chan,8,15,139,254,29,12298,283.0,1200
rw,8,15,356,37,414,11913,451.0,1200
kenett,8,15,208,185,266,12061,451.0,1200
fe,8,16,44,349,0,12327,349.0,1200
goni,8,16,285,108,166,12161,274.0,1200
chan,8,16,136,257,30,12297,287.0,1200
rw,8,16,361,32,436,11891,468.0,1200
kenett,8,16,211,182,263,12064,445.0,1200
fe,8,17,46,347,0,12327,347.0,1200
goni,8,17,295,98,180,12147,278.0,1200
chan,8,17,139,254,26,12301,280.0,1200
rw,8,17,365,28,458,11869,486.0,1200
kenett,8,17,217,176,257,12070,433.0,1200
fe,8,18,49,344,0,12327,344.0,1200
goni,8,18,306,87,186,12141,273.0,1200
chan,8,18,144,249,20,12307,269.0,1200
rw,8,18,368,25,491,11836,516.0,1200
kenett,8,18,231,162,243,12084,405.0,1200
fe,8,19,52,341,0,12327,341.0,1200
goni,8,19,308,85,205,12122,290.0,1200
chan,8,19,146,247,16,12311,263.0,1200
rw,8,19,370,23,511,11816,534.0,1200
kenett,8,19,229,164,245,12082,409.0,1200
fe,8,20,55,338,0,12327,338.0,1200
goni,8,20,315,78,208,12119,286.0,1200
chan,8,20,144,249,17,12310,266.0,1200
rw,8,20,374,19,533,11794,552.0,1200
kenett,8,20,228,165,246,12081,411.0,1200
fe,8,21,58,335,0,12327,335.0,1200
goni,8,21,319,74,221,12106,295.0,1200
chan,8,21,145,248,16,12311,264.0,1200
rw,8,21,375,18,564,11763,582.0,1200
kenett,8,21,232,161,242,12085,403.0,1200
fe,8,22,61,332,0,12327,332.0,1200
goni,8,22,319,74,222,12105,296.0,1200
chan,8,22,146,247,15,12312,262.0,1200
rw,8,22,376,17,590,11737,607.0,1200
kenett,8,22,231,162,243,12084,405.0,1200
fe,8,23,63,330,0,12327,330.0,1200
goni,8,23,320,73,225,12102,298.0,1200
chan,8,23,146,247,15,12312,262.0,1200
rw,8,23,376,17,616,11711,633.0,1200
kenett,8,23,237,156,237,12090,393.0,1200
fe,8,24,66,327,0,12327,327.0,1200
goni,8,24,329,64,237,12090,301.0,1200
chan,8,24,145,248,17,12310,265.0,1200
rw,8,24,379,14,640,11687,654.0,1200
kenett,8,24,239,154,235,12092,389.0,1200
fe,8,25,68,325,0,12327,325.0,1200
goni,8,25,334,59,243,12084,302.0,1200
chan,8,25,146,247,16,12311,263.0,1200
rw,8,25,381,12,655,11672,667.0,1200
kenett,8,25,240,153,234,12093,387.0,1200
fe,8,26,71,322,0,12327,322.0,1200
goni,8,26,336,57,248,12079,305.0,1200
chan,8,26,146,247,14,12313,261.0,1200
rw,8,26,384,9,678,11649,687.0,1200
kenett,8,26,238,155,236,12091,391.0,1200
fe,8,27,74,319,0,12327,319.0,1200
goni,8,27,342,51,254,12073,305.0,1200
chan,8,27,147,246,14,12313,260.0,1200
rw,8,27,385,8,694,11633,702.0,1200
kenett,8,27,241,152,233,12094,385.0,1200
fe,8,28,77,316,0,12327,316.0,1200
goni,8,28,346,47,263,12064,310.0,1200
chan,8,28,146,247,14,12313,261.0,1200
rw,8,28,386,7,716,11611,723.0,1200
kenett,8,28,258,135,216,12111,351.0,1200
fe,8,29,80,313,0,12327,313.0,1200
goni,8,29,349,44,272,12055,316.0,1200
chan,8,29,146,247,14,12313,261.0,1200
rw,8,29,386,7,742,11585,749.0,1200
kenett,8,29,262,131,212,12115,343.0,1200
fe,8,30,83,310,0,12327,310.0,1200
goni,8,30,351,42,274,12053,316.0,1200
chan,8,30,147,246,12,12315,258.0,1200
rw,8,30,386,7,763,11564,770.0,1200
kenett,8,30,259,134,215,12112,349.0,1200
fe,8,31,86,307,0,12327,307.0,1200
goni,8,31,353,40,284,12043,324.0,1200
chan,8,31,148,245,11,12316,256.0,1200
rw,8,31,386,7,784,11543,791.0,1200
kenett,8,31,257,136,217,12110,353.0,1200
fe,8,32,88,305,0,12327,305.0,1200
goni,8,32,354,39,293,12034,332.0,1200
chan,8,32,149,244,11,12316,255.0,1200
rw,8,32,386,7,796,11531,803.0,1200
kenett,8,32,258,135,216,12111,351.0,1200
fe,8,33,89,304,0,12327,304.0,1200
goni,8,33,360,33,303,12024,336.0,1200
chan,8,33,151,242,9,12318,251.0,1200
rw,8,33,386,7,812,11515,819.0,1200
kenett,8,33,257,136,217,12110,353.0,1200
fe,8,34,90,303,0,12327,303.0,1200
goni,8,34,360,33,320,12007,353.0,1200
chan,8,34,151,242,9,12318,251.0,1200
rw,8,34,386,7,831,11496,838.0,1200
kenett,8,34,257,136,217,12110,353.0,1200
fe,8,35,92,301,0,12327,301.0,1200
goni,8,35,361,32,328,11999,360.0,1200
chan,8,35,152,241,8,12319,249.0,1200
rw,8,35,387,6,850,11477,856.0,1200
kenett,8,35,259,134,215,12112,349.0,1200
fe,8,36,95,298,0,12327,298.0,1200
goni,8,36,364,29,337,11990,366.0,1200
chan,8,36,152,241,8,12319,249.0,1200
rw,8,36,389,4,870,11457,874.0,1200
kenett,8,36,261,132,213,12114,345.0,1200
fe,8,37,98,295,0,12327,295.0,1200
goni,8,37,366,27,343,11984,370.0,1200
chan,8,37,153,240,7,12320,247.0,1200
rw,8,37,390,3,894,11433,897.0,1200
kenett,8,37,263,130,211,12116,341.0,1200
fe,8,38,101,292,0,12327,292.0,1200
goni,8,38,369,24,349,11978,373.0,1200
chan,8,38,153,240,7,12320,247.0,1200
rw,8,38,390,3,907,11420,910.0,1200
kenett,8,38,265,128,209,12118,337.0,1200
fe,8,39,104,289,0,12327,289.0,1200
goni,8,39,368,25,356,11971,381.0,1200
chan,8,39,153,240,8,12319,248.0,1200
rw,8,39,390,3,936,11391,939.0,1200
kenett,8,39,269,124,205,12122,329.0,1200
fe,8,40,107,286,0,12327,286.0,1200
goni,8,40,373,20,363,11964,383.0,1200
chan,8,40,154,239,7,12320,246.0,1200
rw,8,40,390,3,952,11375,955.0,1200
kenett,8,40,265,128,209,12118,337.0,1200
fe,8,41,108,285,0,12327,285.0,1200
goni,8,41,374,19,365,11962,384.0,1200
chan,8,41,153,240,7,12320,247.0,1200
rw,8,41,390,3,970,11357,973.0,1200
kenett,8,41,266,127,208,12119,335.0,1200
fe,8,42,109,284,0,12327,284.0,1200
goni,8,42,373,20,374,11953,394.0,1200
chan,8,42,153,240,7,12320,247.0,1200
rw,8,42,391,2,989,11338,991.0,1200
kenett,8,42,270,123,204,12123,327.0,1200
fe,8,43,112,281,0,12327,281.0,1200
goni,8,43,375,18,385,11942,403.0,1200
chan,8,43,152,241,7,12320,248.0,1200
rw,8,43,391,2,1002,11325,1004.0,1200
kenett,8,43,270,123,204,12123,327.0,1200
fe,8,44,114,279,0,12327,279.0,1200
goni,8,44,375,18,384,11943,402.0,1200
chan,8,44,152,241,7,12320,248.0,1200
rw,8,44,391,2,1018,11309,1020.0,1200
kenett,8,44,271,122,203,12124,325.0,1200
fe,8,45,117,276,0,12327,276.0,1200
goni,8,45,377,16,393,11934,409.0,1200
chan,8,45,152,241,7,12320,248.0,1200
rw,8,45,391,2,1047,11280,1049.0,1200
kenett,8,45,272,121,202,12125,323.0,1200
fe,8,46,118,275,0,12327,275.0,1200
goni,8,46,379,14,391,11936,405.0,1200
chan,8,46,152,241,7,12320,248.0,1200
rw,8,46,391,2,1061,11266,1063.0,1200
kenett,8,46,272,121,202,12125,323.0,1200
fe,8,47,121,272,0,12327,272.0,1200
goni,8,47,379,14,390,11937,404.0,1200
chan,8,47,153,240,6,12321,246.0,1200
rw,8,47,391,2,1072,11255,1074.0,1200
kenett,8,47,270,123,204,12123,327.0,1200
fe,8,48,124,269,0,12327,269.0,1200
goni,8,48,379,14,391,11936,405.0,1200
chan,8,48,153,240,7,12320,247.0,1200
rw,8,48,391,2,1088,11239,1090.0,1200
kenett,8,48,271,122,203,12124,325.0,1200
fe,8,49,127,266,0,12327,266.0,1200
goni,8,49,379,14,403,11924,417.0,1200
chan,8,49,154,239,7,12320,246.0,1200
rw,8,49,391,2,1108,11219,1110.0,1200
kenett,8,49,274,119,200,12127,319.0,1200
fe,8,50,129,264,0,12327,264.0,1200
goni,8,50,378,15,416,11911,431.0,1200
chan,8,50,153,240,6,12321,246.0,1200
rw,8,50,392,1,1123,11204,1124.0,1200
kenett,8,50,269,124,205,12122,329.0,1200
fe,9,1,3,390,0,12327,390.0,1350
goni,9,1,6,387,0,12327,387.0,1350
chan,9,1,63,330,29,12298,359.0,1350
rw,9,1,66,327,33,12294,360.0,1350
kenett,9,1,18,375,222,12105,597.0,1350
fe,9,2,6,387,0,12327,387.0,1350
goni,9,2,25,368,8,12319,376.0,1350
chan,9,2,82,311,56,12271,367.0,1350
rw,9,2,110,283,79,12248,362.0,1350
kenett,9,2,13,380,326,12001,706.0,1350
fe,9,3,8,385,0,12327,385.0,1350
goni,9,3,54,339,19,12308,358.0,1350
chan,9,3,86,307,66,12261,373.0,1350
rw,9,3,155,238,108,12219,346.0,1350
kenett,9,3,20,373,364,11963,737.0,1350
fe,9,4,11,382,0,12327,382.0,1350
goni,9,4,82,311,20,12307,331.0,1350
chan,9,4,91,302,70,12257,372.0,1350
rw,9,4,184,209,135,12192,344.0,1350
kenett,9,4,21,372,372,11955,744.0,1350
fe,9,5,14,379,0,12327,379.0,1350
goni,9,5,117,276,29,12298,305.0,1350
chan,9,5,106,287,69,12258,356.0,1350
rw,9,5,220,173,161,12166,334.0,1350
kenett,9,5,22,371,389,11938,760.0,1350
fe,9,6,17,376,0,12327,376.0,1350
goni,9,6,143,250,43,12284,293.0,1350
chan,9,6,118,275,69,12258,344.0,1350
rw,9,6,242,151,193,12134,344.0,1350
kenett,9,6,25,368,425,11902,793.0,1350
fe,9,7,20,373,0,12327,373.0,1350
goni,9,7,160,233,60,12267,293.0,1350
chan,9,7,121,272,61,12266,333.0,1350
rw,9,7,267,126,227,12100,353.0,1350
kenett,9,7,21,372,432,11895,804.0,1350
fe,9,8,23,370,0,12327,370.0,1350
goni,9,8,180,213,77,12250,290.0,1350
chan,9,8,121,272,61,12266,333.0,1350
rw,9,8,288,105,252,12075,357.0,1350
kenett,9,8,23,370,436,11891,806.0,1350
fe,9,9,26,367,0,12327,367.0,1350
goni,9,9,192,201,80,12247,281.0,1350
chan,9,9,127,266,58,12269,324.0,1350
rw,9,9,303,90,280,12047,370.0,1350
kenett,9,9,24,369,441,11886,810.0,1350
fe,9,10,29,364,0,12327,364.0,1350
goni,9,10,217,176,103,12224,279.0,1350
chan,9,10,129,264,50,12277,314.0,1350
rw,9,10,316,77,308,12019,385.0,1350
kenett,9,10,21,372,444,11883,816.0,1350
fe,9,11,32,361,0,12327,361.0,1350
goni,9,11,220,173,105,12222,278.0,1350
chan,9,11,130,263,47,12280,310.0,1350
rw,9,11,327,66,334,11993,400.0,1350
kenett,9,11,21,372,444,11883,816.0,1350
fe,9,12,35,358,0,12327,358.0,1350
goni,9,12,243,150,111,12216,261.0,1350
chan,9,12,132,261,40,12287,301.0,1350
rw,9,12,336,57,354,11973,411.0,1350
kenett,9,12,22,371,443,11884,814.0,1350
fe,9,13,38,355,0,12327,355.0,1350
goni,9,13,253,140,124,12203,264.0,1350
chan,9,13,136,257,39,12288,296.0,1350
rw,9,13,344,49,379,11948,428.0,1350
kenett,9,13,24,369,441,11886,810.0,1350
fe,9,14,41,352,0,12327,352.0,1350
goni,9,14,269,124,141,12186,265.0,1350
chan,9,14,136,257,36,12291,293.0,1350
rw,9,14,353,40,398,11929,438.0,1350
kenett,9,14,22,371,443,11884,814.0,1350
fe,9,15,44,349,0,12327,349.0,1350
goni,9,15,280,113,150,12177,263.0,1350
chan,9,15,138,255,27,12300,282.0,1350
rw,9,15,364,29,422,11905,451.0,1350
kenett,9,15,28,365,437,11890,802.0,1350
fe,9,16,47,346,0,12327,346.0,1350
goni,9,16,290,103,163,12164,266.0,1350
chan,9,16,142,251,26,12301,277.0,1350
rw,9,16,370,23,444,11883,467.0,1350
kenett,9,16,24,369,444,11883,813.0,1350
fe,9,17,49,344,0,12327,344.0,1350
goni,9,17,298,95,171,12156,266.0,1350
chan,9,17,140,253,27,12300,280.0,1350
rw,9,17,374,19,470,11857,489.0,1350
kenett,9,17,26,367,442,11885,809.0,1350
fe,9,18,52,341,0,12327,341.0,1350
goni,9,18,305,88,180,12147,268.0,1350
chan,9,18,140,253,23,12304,276.0,1350
rw,9,18,375,18,500,11827,518.0,1350
kenett,9,18,30,363,438,11889,801.0,1350
fe,9,19,55,338,0,12327,338.0,1350
goni,9,19,311,82,188,12139,270.0,1350
chan,9,19,140,253,23,12304,276.0,1350
rw,9,19,376,17,529,11798,546.0,1350
kenett,9,19,39,354,432,11895,786.0,1350
fe,9,20,58,335,0,12327,335.0,1350
goni,9,20,319,74,197,12130,271.0,1350
chan,9,20,142,251,24,12303,275.0,1350
rw,9,20,380,13,551,11776,564.0,1350
kenett,9,20,226,167,248,12079,415.0,1350
fe,9,21,61,332,0,12327,332.0,1350
goni,9,21,326,67,195,12132,262.0,1350
chan,9,21,141,252,24,12303,276.0,1350
rw,9,21,383,10,574,11753,584.0,1350
kenett,9,21,221,172,253,12074,425.0,1350
fe,9,22,62,331,0,12327,331.0,1350
goni,9,22,328,65,201,12126,266.0,1350
chan,9,22,143,250,21,12306,271.0,1350
rw,9,22,383,10,593,11734,603.0,1350
kenett,9,22,235,158,239,12088,397.0,1350
fe,9,23,63,330,0,12327,330.0,1350
goni,9,23,335,58,212,12115,270.0,1350
chan,9,23,145,248,16,12311,264.0,1350
rw,9,23,385,8,614,11713,622.0,1350
kenett,9,23,233,160,241,12086,401.0,1350
fe,9,24,65,328,0,12327,328.0,1350
goni,9,24,337,56,220,12107,276.0,1350
chan,9,24,145,248,16,12311,264.0,1350
rw,9,24,385,8,628,11699,636.0,1350
kenett,9,24,242,151,232,12095,383.0,1350
fe,9,25,67,326,0,12327,326.0,1350
goni,9,25,341,52,226,12101,278.0,1350
chan,9,25,144,249,21,12306,270.0,1350
rw,9,25,386,7,650,11677,657.0,1350
kenett,9,25,234,159,240,12087,399.0,1350
fe,9,26,70,323,0,12327,323.0,1350
goni,9,26,341,52,232,12095,284.0,1350
chan,9,26,144,249,23,12304,272.0,1350
rw,9,26,387,6,665,11662,671.0,1350
kenett,9,26,241,152,233,12094,385.0,1350
fe,9,27,73,320,0,12327,320.0,1350
goni,9,27,345,48,243,12084,291.0,1350
chan,9,27,145,248,22,12305,270.0,1350
rw,9,27,387,6,685,11642,691.0,1350
kenett,9,27,242,151,232,12095,383.0,1350
fe,9,28,76,317,0,12327,317.0,1350
goni,9,28,347,46,246,12081,292.0,1350
chan,9,28,148,245,20,12307,265.0,1350
rw,9,28,389,4,713,11614,717.0,1350
kenett,9,28,254,139,220,12107,359.0,1350
fe,9,29,78,315,0,12327,315.0,1350
goni,9,29,351,42,246,12081,288.0,1350
chan,9,29,146,247,20,12307,267.0,1350
rw,9,29,389,4,734,11593,738.0,1350
kenett,9,29,254,139,220,12107,359.0,1350
fe,9,30,81,312,0,12327,312.0,1350
goni,9,30,353,40,254,12073,294.0,1350
chan,9,30,145,248,21,12306,269.0,1350
rw,9,30,389,4,751,11576,755.0,1350
kenett,9,30,251,142,223,12104,365.0,1350
fe,9,31,84,309,0,12327,309.0,1350
goni,9,31,352,41,270,12057,311.0,1350
chan,9,31,145,248,21,12306,269.0,1350
rw,9,31,390,3,778,11549,781.0,1350
kenett,9,31,251,142,223,12104,365.0,1350
fe,9,32,86,307,0,12327,307.0,1350
goni,9,32,355,38,279,12048,317.0,1350
chan,9,32,146,247,20,12307,267.0,1350
rw,9,32,390,3,797,11530,800.0,1350
kenett,9,32,254,139,220,12107,359.0,1350
fe,9,33,89,304,0,12327,304.0,1350
goni,9,33,358,35,284,12043,319.0,1350
chan,9,33,146,247,18,12309,265.0,1350
rw,9,33,391,2,818,11509,820.0,1350
kenett,9,33,247,146,227,12100,373.0,1350
fe,9,34,92,301,0,12327,301.0,1350
goni,9,34,361,32,296,12031,328.0,1350
chan,9,34,147,246,17,12310,263.0,1350
rw,9,34,391,2,838,11489,840.0,1350
kenett,9,34,254,139,220,12107,359.0,1350
fe,9,35,94,299,0,12327,299.0,1350
goni,9,35,362,31,304,12023,335.0,1350
chan,9,35,146,247,17,12310,264.0,1350
rw,9,35,391,2,855,11472,857.0,1350
kenett,9,35,261,132,213,12114,345.0,1350
fe,9,36,97,296,0,12327,296.0,1350
goni,9,36,363,30,312,12015,342.0,1350
chan,9,36,146,247,17,12310,264.0,1350
rw,9,36,391,2,874,11453,876.0,1350
kenett,9,36,256,137,218,12109,355.0,1350
fe,9,37,100,293,0,12327,293.0,1350
goni,9,37,364,29,319,12008,348.0,1350
chan,9,37,144,249,18,12309,267.0,1350
rw,9,37,391,2,900,11427,902.0,1350
kenett,9,37,255,138,219,12108,357.0,1350
fe,9,38,103,290,0,12327,290.0,1350
goni,9,38,368,25,334,11993,359.0,1350
chan,9,38,143,250,19,12308,269.0,1350
rw,9,38,391,2,913,11414,915.0,1350
kenett,9,38,265,128,209,12118,337.0,1350
fe,9,39,105,288,0,12327,288.0,1350
goni,9,39,368,25,334,11993,359.0,1350
chan,9,39,147,246,15,12312,261.0,1350
rw,9,39,391,2,934,11393,936.0,1350
kenett,9,39,261,132,213,12114,345.0,1350
fe,9,40,106,287,0,12327,287.0,1350
goni,9,40,370,23,335,11992,358.0,1350
chan,9,40,146,247,16,12311,263.0,1350
rw,9,40,391,2,952,11375,954.0,1350
kenett,9,40,259,134,215,12112,349.0,1350
fe,9,41,108,285,0,12327,285.0,1350
goni,9,41,375,18,331,11996,349.0,1350
chan,9,41,148,245,12,12315,257.0,1350
rw,9,41,391,2,961,11366,963.0,1350
kenett,9,41,262,131,212,12115,343.0,1350
fe,9,42,109,284,0,12327,284.0,1350
goni,9,42,374,19,346,11981,365.0,1350
chan,9,42,150,243,10,12317,253.0,1350
rw,9,42,391,2,977,11350,979.0,1350
kenett,9,42,259,134,215,12112,349.0,1350
fe,9,43,111,282,0,12327,282.0,1350
goni,9,43,371,22,354,11973,376.0,1350
chan,9,43,151,242,9,12318,251.0,1350
rw,9,43,391,2,992,11335,994.0,1350
kenett,9,43,262,131,212,12115,343.0,1350
fe,9,44,112,281,0,12327,281.0,1350
goni,9,44,374,19,363,11964,382.0,1350
chan,9,44,152,241,8,12319,249.0,1350
rw,9,44,392,1,1004,11323,1005.0,1350
kenett,9,44,258,135,216,12111,351.0,1350
fe,9,45,115,278,0,12327,278.0,1350
goni,9,45,377,16,368,11959,384.0,1350
chan,9,45,151,242,9,12318,251.0,1350
rw,9,45,392,1,1018,11309,1019.0,1350
kenett,9,45,257,136,217,12110,353.0,1350
