subj,item1,item2,uinvite_flat
NA,greatwhiteshark,lemur,0,
NA,greatwhiteshark,ostrich,0,
NA,greatwhiteshark,redpanda,0,
NA,greatwhiteshark,pelican,0,
NA,greatwhiteshark,wasp,0,
NA,greatwhiteshark,pteordactyl,0,
NA,greatwhiteshark,whale,0,
NA,greatwhiteshark,sheep,0,
NA,greatwhiteshark,horse,0,
NA,greatwhiteshark,humpbackwhale,0,
NA,greatwhiteshark,monkey,0,
NA,greatwhiteshark,terrier,0,
NA,greatwhiteshark,stork,0,
NA,greatwhiteshark,opossum,0,
NA,greatwhiteshark,starfish,0,
NA,greatwhiteshark,steer,0,
NA,greatwhiteshark,mink,0,
NA,greatwhiteshark,macaw,0,
NA,greatwhiteshark,ram,0,
NA,greatwhiteshark,rat,0,
NA,greatwhiteshark,oriole,0,
NA,greatwhiteshark,ray,0,
NA,greatwhiteshark,koala,0,
NA,greatwhiteshark,guineapig,0,
NA,greatwhiteshark,ibex,0,
NA,greatwhiteshark,tapir,0,
NA,greatwhiteshark,salmon,0,
NA,greatwhiteshark,oyster,0,
NA,greatwhiteshark,sunbear,0,
NA,greatwhiteshark,hyena,0,
NA,greatwhiteshark,skunk,0,
NA,greatwhiteshark,sparrow,0,
NA,greatwhiteshark,nutria,0,
NA,greatwhiteshark,scorpion,0,
NA,greatwhiteshark,sabertoothedtiger,0,
NA,greatwhiteshark,piranha,0,
NA,greatwhiteshark,penguin,0,
NA,greatwhiteshark,porcupine,0,
NA,greatwhiteshark,grizzlybear,0,
NA,greatwhiteshark,koi,0,
NA,greatwhiteshark,jaguar,0,
NA,greatwhiteshark,tabby,0,
NA,greatwhiteshark,nightingale,0,
NA,greatwhiteshark,orca,0,
NA,greatwhiteshark,honeybadger,0,
NA,greatwhiteshark,lion,0,
NA,greatwhiteshark,seal,0,
NA,greatwhiteshark,puma,0,
NA,greatwhiteshark,woodchuck,0,
NA,greatwhiteshark,viper,0,
NA,greatwhiteshark,zebu,0,
NA,greatwhiteshark,newt,0,
NA,greatwhiteshark,manx,0,
NA,greatwhiteshark,wallaby,0,
NA,greatwhiteshark,swallow,0,
NA,greatwhiteshark,groundhog,0,
NA,greatwhiteshark,treefrog,0,
NA,greatwhiteshark,sloth,0,
NA,greatwhiteshark,sandshark,0,
NA,greatwhiteshark,isopod,0,
NA,greatwhiteshark,weasel,0,
NA,greatwhiteshark,turkey,0,
NA,greatwhiteshark,reindeer,0,
NA,greatwhiteshark,yak,0,
NA,greatwhiteshark,marmot,0,
NA,greatwhiteshark,polarbear,0,
NA,greatwhiteshark,squirrel,0,
NA,greatwhiteshark,tiger,0,
NA,greatwhiteshark,wildcat,0,
NA,greatwhiteshark,lizard,0,
NA,greatwhiteshark,robin,0,
NA,greatwhiteshark,moth,0,
NA,greatwhiteshark,squid,0,
NA,greatwhiteshark,rooster,0,
NA,greatwhiteshark,mockingbird,0,
NA,greatwhiteshark,warthog,0,
NA,greatwhiteshark,mouse,0,
NA,greatwhiteshark,killerwhale,0,
NA,greatwhiteshark,moose,0,
NA,greatwhiteshark,snail,0,
NA,greatwhiteshark,leopard,0,
NA,greatwhiteshark,unicorn,0,
NA,greatwhiteshark,tuna,0,
NA,greatwhiteshark,hummingbird,0,
NA,greatwhiteshark,pitbull,0,
NA,greatwhiteshark,macaque,0,
NA,greatwhiteshark,wren,0,
NA,greatwhiteshark,human,0,
NA,greatwhiteshark,mongoose,0,
NA,greatwhiteshark,jackal,0,
NA,greatwhiteshark,hat,0,
NA,greatwhiteshark,raven,0,
NA,greatwhiteshark,vulture,0,
NA,greatwhiteshark,manatee,0,
NA,greatwhiteshark,tick,0,
NA,greatwhiteshark,marlin,0,
NA,greatwhiteshark,marmoset,0,
NA,greatwhiteshark,mosquito,0,
NA,greatwhiteshark,walrus,0,
NA,greatwhiteshark,seacucumber,0,
NA,greatwhiteshark,lobster,0,
NA,greatwhiteshark,rattlesnake,0,
NA,greatwhiteshark,lark,0,
NA,greatwhiteshark,stingray,0,
NA,greatwhiteshark,trout,0,
NA,greatwhiteshark,slug,0,
NA,greatwhiteshark,raptor,0,
NA,greatwhiteshark,pika,0,
NA,greatwhiteshark,shrimp,0,
NA,greatwhiteshark,wolf,0,
NA,greatwhiteshark,ox,0,
NA,greatwhiteshark,octopus,0,
NA,greatwhiteshark,meerkat,0,
NA,greatwhiteshark,owl,0,
NA,greatwhiteshark,hammerheadshark,1,
NA,greatwhiteshark,millipede,0,
NA,greatwhiteshark,hen,0,
NA,greatwhiteshark,hare,0,
NA,greatwhiteshark,pufferfish,1,
NA,greatwhiteshark,serval,0,
NA,greatwhiteshark,toucan,0,
NA,greatwhiteshark,otter,0,
NA,greatwhiteshark,otwe,0,
NA,greatwhiteshark,lynx,0,
NA,greatwhiteshark,howlermonkey,0,
NA,greatwhiteshark,hornet,0,
NA,greatwhiteshark,pib,0,
NA,greatwhiteshark,pig,0,
NA,greatwhiteshark,mole,0,
NA,greatwhiteshark,quail,0,
NA,greatwhiteshark,parakeet,0,
NA,greatwhiteshark,mockingjay,0,
NA,greatwhiteshark,puppy,0,
NA,greatwhiteshark,wombat,0,
NA,greatwhiteshark,phoenix,0,
NA,greatwhiteshark,toad,0,
NA,blackpanther,fawn,0,
NA,blackpanther,peacock,0,
NA,blackpanther,pheasant,0,
NA,blackpanther,spidermonkey,0,
NA,blackpanther,crocodile,0,
NA,blackpanther,prairiedog,0,
NA,blackpanther,tasmaniandevil,0,
NA,blackpanther,peccary,0,
NA,blackpanther,komododragon,0,
NA,blackpanther,swan,0,
NA,blackpanther,dragonfly,0,
NA,blackpanther,chameleon,0,
NA,blackpanther,tyrannosaurusrex,0,
NA,blackpanther,scottishshetland,0,
NA,blackpanther,llama,0,
NA,blackpanther,kitten,1,
NA,blackpanther,kingcobra,0,
NA,blackpanther,stinkbug,0,
NA,blackpanther,parrot,0,
NA,blackpanther,boaconstrictor,0,
NA,blackpanther,dinosaur,0,
NA,blackpanther,urangutan,1,
NA,blackpanther,quahog,0,
NA,blackpanther,cockatoo,0,
NA,blackpanther,germansheperd,0,
NA,blackpanther,crow,0,
NA,blackpanther,grasshopper,0,
NA,blackpanther,labradorretriever,0,
NA,blackpanther,panda,1,
NA,blackpanther,wildebeest,0,
NA,blackpanther,tarantula,0,
NA,blackpanther,velociraptor,0,
NA,blackpanther,kangaroo,0,
NA,blackpanther,stallion,0,
NA,blackpanther,mule,0,
NA,blackpanther,ibis,0,
NA,blackpanther,goldfish,0,
NA,blackpanther,tortoise,0,
NA,blackpanther,mantis,0,
NA,blackpanther,hamster,0,
NA,blackpanther,orangutan,0,
NA,blackpanther,raccoon,0,
NA,blackpanther,mussel,0,
NA,blackpanther,vole,0,
NA,blackpanther,gull,0,
NA,blackpanther,weevil,0,
NA,blackpanther,dormouse,0,
NA,blackpanther,ocelot,1,
NA,blackpanther,duck,0,
NA,blackpanther,poodle,0,
NA,blackpanther,frog,0,
NA,blackpanther,goldenretriever,0,
NA,blackpanther,chinchilla,0,
NA,blackpanther,crab,0,
NA,blackpanther,cassowary,0,
NA,blackpanther,ladybug,0,
NA,blackpanther,chimpanzee,0,
NA,blackpanther,rabbit,0,
NA,blackpanther,coyote,0,
NA,blackpanther,fly,0,
NA,blackpanther,dodo,0,
NA,blackpanther,worm,0,
NA,blackpanther,cat,0,
NA,blackpanther,seahorse,0,
NA,blackpanther,grubworm,0,
NA,blackpanther,seagull,0,
NA,blackpanther,daddylonglegs,0,
NA,blackpanther,shark,0,
NA,blackpanther,pony,0,
NA,blackpanther,dolphin,0,
NA,blackpanther,spermwhale,0,
NA,blackpanther,jackrabbit,0,
NA,blackpanther,woodpecker,0,
NA,blackpanther,egret,0,
NA,blackpanther,magpie,0,
NA,blackpanther,rhinoceros,0,
NA,blackpanther,cardinal,0,
NA,blackpanther,elephant,0,
NA,blackpanther,cheetah,1,
NA,blackpanther,goat,0,
NA,blackpanther,possum,0,
NA,blackpanther,echidna,0,
NA,blackpanther,maltese,0,
NA,blackpanther,hawk,0,
NA,blackpanther,dove,0,
NA,blackpanther,jellyfish,0,
NA,blackpanther,xerus,0,
NA,blackpanther,platypus,0,
NA,blackpanther,nakedmolerat,0,
NA,blackpanther,dragon,0,
NA,blackpanther,narwhal,0,
NA,blackpanther,hedgehog,0,
NA,blackpanther,earthworm,0,
NA,blackpanther,minnow,0,
NA,blackpanther,canary,0,
NA,blackpanther,iguana,0,
NA,blackpanther,muskrat,0,
NA,blackpanther,chihuahua,0,
NA,blackpanther,monitor,0,
NA,blackpanther,redfox,0,
NA,blackpanther,heron,0,
NA,blackpanther,kinkajou,0,
NA,blackpanther,catfish,0,
NA,blackpanther,python,1,
NA,blackpanther,swordfish,0,
NA,blackpanther,salamander,0,
NA,blackpanther,caterpillar,0,
NA,blackpanther,giraffe,0,
NA,blackpanther,snake,0,
NA,blackpanther,dingleberry,0,
NA,blackpanther,mountainlion,0,
NA,blackpanther,dingo,0,
NA,blackpanther,bonobo,0,
NA,blackpanther,turtle,0,
NA,blackpanther,fish,0,
NA,blackpanther,spider,1,
NA,blackpanther,goose,0,
NA,blackpanther,persian,0,
NA,blackpanther,whaleshark,0,
NA,blackpanther,zebra,0,
NA,blackpanther,hippopotamus,0,
NA,blackpanther,mantaray,0,
NA,blackpanther,pigeon,0,
NA,blackpanther,wolverine,1,
NA,blackpanther,sealion,0,
NA,blackpanther,liger,0,
NA,blackpanther,eagle,0,
NA,blackpanther,carp,0,
NA,blackpanther,cockroach,0,
NA,blackpanther,waterbear,0,
NA,blackpanther,gerbil,0,
NA,blackpanther,shrew,0,
NA,blackpanther,sugarglider,0,
NA,blackpanther,oppy,0,
NA,blackpanther,lemur,1,
NA,blackpanther,ostrich,0,
NA,blackpanther,redpanda,0,
NA,blackpanther,pelican,0,
NA,blackpanther,gazelle,0,
NA,blackpanther,wasp,0,
NA,blackpanther,pteordactyl,0,
NA,blackpanther,carpetbeetle,0,
NA,blackpanther,bobcat,1,
NA,blackpanther,whale,0,
NA,blackpanther,sheep,0,
NA,blackpanther,horse,1,
NA,blackpanther,humpbackwhale,0,
NA,blackpanther,monkey,0,
NA,blackpanther,terrier,0,
NA,blackpanther,stork,0,
NA,blackpanther,opossum,0,
NA,blackpanther,bullfrog,0,
NA,blackpanther,starfish,0,
NA,blackpanther,bulldog,0,
NA,blackpanther,bluejay,0,
NA,blackpanther,brub,0,
NA,blackpanther,goby,0,
NA,blackpanther,steer,0,
NA,blackpanther,donkey,0,
NA,blackpanther,mink,0,
NA,blackpanther,macaw,0,
NA,blackpanther,chipmunk,0,
NA,blackpanther,ram,0,
NA,blackpanther,rat,0,
NA,blackpanther,oriole,0,
NA,blackpanther,ray,0,
NA,blackpanther,koala,0,
NA,blackpanther,capuchin,0,
NA,blackpanther,guineapig,0,
NA,blackpanther,ibex,0,
NA,blackpanther,butterfly,0,
NA,blackpanther,tapir,0,
NA,blackpanther,salmon,0,
NA,blackpanther,bluebird,0,
NA,blackpanther,oyster,0,
NA,blackpanther,sunbear,0,
NA,blackpanther,duckling,0,
NA,blackpanther,dog,0,
NA,blackpanther,hyena,0,
NA,blackpanther,skunk,0,
NA,blackpanther,cobra,1,
NA,blackpanther,sparrow,0,
NA,blackpanther,nutria,0,
NA,blackpanther,chicken,0,
NA,blackpanther,gnat,0,
NA,blackpanther,condor,0,
NA,blackpanther,scorpion,0,
NA,blackpanther,sabertoothedtiger,0,
NA,blackpanther,piranha,0,
NA,blackpanther,bug,0,
NA,blackpanther,cougar,0,
NA,blackpanther,penguin,0,
NA,blackpanther,porcupine,0,
NA,blackpanther,grizzlybear,0,
NA,blackpanther,ferret,0,
NA,blackpanther,bronco,0,
NA,blackpanther,koi,0,
NA,blackpanther,jaguar,1,
NA,blackpanther,tabby,0,
NA,blackpanther,emu,0,
NA,blackpanther,carrion,0,
NA,blackpanther,nightingale,0,
NA,blackpanther,blueheron,0,
NA,blackpanther,orca,0,
NA,blackpanther,honeybadger,0,
NA,blackpanther,lion,1,
NA,blackpanther,seal,1,
NA,blackpanther,puma,1,
NA,blackpanther,woodchuck,0,
NA,blackpanther,viper,0,
NA,blackpanther,zebu,0,
NA,blackpanther,newt,0,
NA,blackpanther,cow,0,
NA,blackpanther,manx,0,
NA,blackpanther,cod,0,
NA,blackpanther,wallaby,0,
NA,blackpanther,swallow,0,
NA,blackpanther,groundhog,0,
NA,blackpanther,treefrog,0,
NA,blackpanther,sloth,1,
NA,blackpanther,sandshark,0,
NA,blackpanther,gopher,0,
NA,blackpanther,isopod,0,
NA,blackpanther,weasel,0,
NA,blackpanther,boar,0,
NA,blackpanther,turkey,0,
NA,blackpanther,buzzard,0,
NA,blackpanther,reindeer,0,
NA,blackpanther,yak,0,
NA,blackpanther,marmot,0,
NA,blackpanther,polarbear,0,
NA,blackpanther,squirrel,0,
NA,blackpanther,chowchow,0,
NA,blackpanther,tiger,1,
NA,blackpanther,bull,0,
NA,blackpanther,wildcat,0,
NA,blackpanther,blowfish,0,
NA,blackpanther,gnu,0,
NA,blackpanther,lizard,0,
NA,blackpanther,bluewhale,0,
NA,blackpanther,robin,0,
NA,blackpanther,moth,0,
NA,blackpanther,squid,0,
NA,blackpanther,rooster,0,
NA,blackpanther,mockingbird,0,
NA,blackpanther,warthog,0,
NA,blackpanther,mouse,0,
NA,blackpanther,killerwhale,0,
NA,blackpanther,ewe,0,
NA,blackpanther,capybara,0,
NA,blackpanther,bunny,0,
NA,blackpanther,brownbear,0,
NA,blackpanther,moose,0,
NA,blackpanther,snail,0,
NA,blackpanther,leopard,1,
NA,blackpanther,clownfish,0,
NA,blackpanther,unicorn,0,
NA,blackpanther,tuna,0,
NA,blackpanther,hummingbird,0,
NA,blackpanther,pitbull,0,
NA,blackpanther,macaque,0,
NA,blackpanther,camel,0,
NA,blackpanther,wren,0,
NA,blackpanther,flea,0,
NA,blackpanther,ermine,0,
NA,blackpanther,human,0,
NA,blackpanther,mongoose,0,
NA,blackpanther,jackal,0,
NA,blackpanther,elk,0,
NA,blackpanther,conure,0,
NA,blackpanther,hat,0,
NA,blackpanther,raven,0,
NA,blackpanther,budgie,0,
NA,blackpanther,vulture,1,
NA,blackpanther,manatee,0,
NA,blackpanther,flamingo,1,
NA,blackpanther,falcon,1,
NA,blackpanther,tick,0,
NA,blackpanther,clam,0,
NA,blackpanther,marlin,0,
NA,blackpanther,marmoset,0,
NA,blackpanther,eel,0,
NA,blackpanther,mosquito,0,
NA,blackpanther,walrus,0,
NA,blackpanther,bruin,0,
NA,blackpanther,firefly,0,
NA,blackpanther,seacucumber,0,
NA,blackpanther,cicada,0,
NA,blackpanther,lobster,0,
NA,blackpanther,fox,0,
NA,blackpanther,rattlesnake,0,
NA,blackpanther,greatwhiteshark,0,
NA,blackpanther,lark,0,
NA,blackpanther,stingray,0,
NA,blackpanther,trout,0,
NA,blackpanther,bt,0,
NA,blackpanther,cottonmouth,0,
NA,blackpanther,slug,0,
NA,blackpanther,raptor,0,
NA,blackpanther,pika,0,
NA,blackpanther,shrimp,0,
NA,blackpanther,wolf,1,
NA,blackpanther,ox,0,
NA,blackpanther,octopus,0,
NA,blackpanther,meerkat,0,
NA,blackpanther,owl,0,
NA,blackpanther,hammerheadshark,0,
NA,blackpanther,millipede,0,
NA,blackpanther,graywolf,0,
NA,blackpanther,hen,0,
NA,blackpanther,hare,0,
NA,blackpanther,pufferfish,0,
NA,blackpanther,cricket,0,
NA,blackpanther,serval,0,
NA,blackpanther,toucan,0,
NA,blackpanther,crane,0,
NA,blackpanther,calico,0,
NA,blackpanther,otter,0,
NA,blackpanther,centipede,0,
NA,blackpanther,otwe,0,
NA,blackpanther,lynx,1,
NA,blackpanther,howlermonkey,0,
NA,blackpanther,hornet,0,
NA,blackpanther,pib,0,
NA,blackpanther,deer,0,
NA,blackpanther,pig,0,
NA,blackpanther,gecko,0,
NA,blackpanther,mole,0,
NA,blackpanther,quail,0,
NA,blackpanther,parakeet,0,
NA,blackpanther,finch,0,
NA,blackpanther,mockingjay,0,
NA,blackpanther,puppy,0,
NA,blackpanther,wombat,0,
NA,blackpanther,phoenix,0,
NA,blackpanther,toad,0,
NA,blackpanther,drag,0,
NA,blackpanther,fisher,0,
NA,blackpanther,cuttlefish,0,
NA,blackpanther,buffalo,0,
NA,blackpanther,gorilla,0,
NA,blackpanther,caribou,0,
NA,baldeagle,fawn,0,
NA,baldeagle,peacock,0,
NA,baldeagle,pheasant,0,
NA,baldeagle,spidermonkey,0,
NA,baldeagle,crocodile,0,
NA,baldeagle,prairiedog,0,
NA,baldeagle,tasmaniandevil,0,
NA,baldeagle,peccary,0,
NA,baldeagle,komododragon,0,
NA,baldeagle,swan,0,
NA,baldeagle,dragonfly,0,
NA,baldeagle,chameleon,0,
NA,baldeagle,tyrannosaurusrex,0,
NA,baldeagle,scottishshetland,0,
NA,baldeagle,llama,0,
NA,baldeagle,kitten,0,
NA,baldeagle,kingcobra,0,
NA,baldeagle,bessbug,0,
NA,baldeagle,stinkbug,0,
NA,baldeagle,parrot,0,
NA,baldeagle,boaconstrictor,0,
NA,baldeagle,dinosaur,0,
NA,baldeagle,urangutan,0,
NA,baldeagle,quahog,0,
NA,baldeagle,cockatoo,0,
NA,baldeagle,germansheperd,0,
NA,baldeagle,crow,0,
NA,baldeagle,grasshopper,0,
NA,baldeagle,labradorretriever,0,
NA,baldeagle,panda,0,
NA,baldeagle,wildebeest,0,
NA,baldeagle,tarantula,0,
NA,baldeagle,bird,0,
NA,baldeagle,velociraptor,0,
NA,baldeagle,kangaroo,0,
NA,baldeagle,stallion,0,
NA,baldeagle,mule,0,
NA,baldeagle,ibis,0,
NA,baldeagle,goldfish,0,
NA,baldeagle,tortoise,0,
NA,baldeagle,mantis,0,
NA,baldeagle,hamster,0,
NA,baldeagle,orangutan,0,
NA,baldeagle,raccoon,0,
NA,baldeagle,mussel,0,
NA,baldeagle,vole,0,
NA,baldeagle,gull,0,
NA,baldeagle,weevil,0,
NA,baldeagle,dormouse,0,
NA,baldeagle,ocelot,0,
NA,baldeagle,duck,0,
NA,baldeagle,poodle,0,
NA,baldeagle,frog,0,
NA,baldeagle,goldenretriever,0,
NA,baldeagle,chinchilla,0,
NA,baldeagle,crab,0,
NA,baldeagle,cassowary,0,
NA,baldeagle,ladybug,0,
NA,baldeagle,chimpanzee,0,
NA,baldeagle,rabbit,0,
NA,baldeagle,coyote,0,
NA,baldeagle,beluga,0,
NA,baldeagle,fly,0,
NA,baldeagle,dodo,0,
NA,baldeagle,worm,0,
NA,baldeagle,cat,0,
NA,baldeagle,seahorse,0,
NA,baldeagle,grubworm,0,
NA,baldeagle,seagull,0,
NA,baldeagle,daddylonglegs,0,
NA,baldeagle,shark,0,
NA,baldeagle,pony,0,
NA,baldeagle,dolphin,0,
NA,baldeagle,spermwhale,0,
NA,baldeagle,jackrabbit,0,
NA,baldeagle,woodpecker,0,
NA,baldeagle,egret,0,
NA,baldeagle,magpie,0,
NA,baldeagle,rhinoceros,0,
NA,baldeagle,cardinal,0,
NA,baldeagle,elephant,0,
NA,baldeagle,cheetah,0,
NA,baldeagle,goat,0,
NA,baldeagle,possum,0,
NA,baldeagle,echidna,0,
NA,baldeagle,maltese,0,
NA,baldeagle,hawk,0,
NA,baldeagle,dove,0,
NA,baldeagle,jellyfish,0,
NA,baldeagle,xerus,0,
NA,baldeagle,platypus,0,
NA,baldeagle,nakedmolerat,0,
NA,baldeagle,dragon,0,
NA,baldeagle,narwhal,0,
NA,baldeagle,hedgehog,0,
NA,baldeagle,earthworm,0,
NA,baldeagle,minnow,0,
NA,baldeagle,canary,0,
NA,baldeagle,iguana,0,
NA,baldeagle,muskrat,0,
NA,baldeagle,chihuahua,0,
NA,baldeagle,monitor,0,
NA,baldeagle,redfox,0,
NA,baldeagle,heron,0,
NA,baldeagle,kinkajou,0,
NA,baldeagle,catfish,0,
NA,baldeagle,python,0,
NA,baldeagle,swordfish,0,
NA,baldeagle,salamander,0,
NA,baldeagle,caterpillar,0,
NA,baldeagle,giraffe,0,
NA,baldeagle,snake,0,
NA,baldeagle,dingleberry,0,
NA,baldeagle,mountainlion,0,
NA,baldeagle,dingo,0,
NA,baldeagle,bonobo,0,
NA,baldeagle,turtle,0,
NA,baldeagle,fish,0,
NA,baldeagle,spider,0,
NA,baldeagle,goose,0,
NA,baldeagle,persian,0,
NA,baldeagle,whaleshark,0,
NA,baldeagle,zebra,0,
NA,baldeagle,beetle,0,
NA,baldeagle,hippopotamus,0,
NA,baldeagle,mantaray,0,
NA,baldeagle,pigeon,0,
NA,baldeagle,wolverine,0,
NA,baldeagle,sealion,0,
NA,baldeagle,liger,0,
NA,baldeagle,eagle,0,
NA,baldeagle,bass,0,
NA,baldeagle,carp,0,
NA,baldeagle,cockroach,0,
NA,baldeagle,waterbear,0,
NA,baldeagle,gerbil,0,
NA,baldeagle,shrew,0,
NA,baldeagle,sugarglider,0,
NA,baldeagle,oppy,0,
NA,baldeagle,lemur,0,
NA,baldeagle,ostrich,1,
NA,baldeagle,redpanda,0,
NA,baldeagle,pelican,0,
NA,baldeagle,gazelle,0,
NA,baldeagle,wasp,0,
NA,baldeagle,pteordactyl,0,
NA,baldeagle,carpetbeetle,0,
NA,baldeagle,bobcat,0,
NA,baldeagle,whale,0,
NA,baldeagle,sheep,0,
NA,baldeagle,horse,0,
NA,baldeagle,humpbackwhale,0,
NA,baldeagle,monkey,0,
NA,baldeagle,terrier,0,
NA,baldeagle,stork,0,
NA,baldeagle,opossum,0,
NA,baldeagle,bullfrog,0,
NA,baldeagle,starfish,0,
NA,baldeagle,bulldog,0,
NA,baldeagle,bluejay,0,
NA,baldeagle,brub,0,
NA,baldeagle,goby,0,
NA,baldeagle,steer,0,
NA,baldeagle,donkey,0,
NA,baldeagle,mink,0,
NA,baldeagle,macaw,0,
NA,baldeagle,chipmunk,0,
NA,baldeagle,ram,0,
NA,baldeagle,rat,0,
NA,baldeagle,oriole,0,
NA,baldeagle,ray,0,
NA,baldeagle,koala,0,
NA,baldeagle,capuchin,0,
NA,baldeagle,guineapig,0,
NA,baldeagle,ibex,0,
NA,baldeagle,butterfly,0,
NA,baldeagle,tapir,0,
NA,baldeagle,salmon,0,
NA,baldeagle,bluebird,0,
NA,baldeagle,oyster,0,
NA,baldeagle,sunbear,0,
NA,baldeagle,beardeddragon,0,
NA,baldeagle,duckling,0,
NA,baldeagle,dog,0,
NA,baldeagle,hyena,0,
NA,baldeagle,blackbear,0,
NA,baldeagle,skunk,0,
NA,baldeagle,cobra,0,
NA,baldeagle,sparrow,0,
NA,baldeagle,nutria,0,
NA,baldeagle,bengaltiger,0,
NA,baldeagle,chicken,0,
NA,baldeagle,gnat,0,
NA,baldeagle,condor,0,
NA,baldeagle,scorpion,0,
NA,baldeagle,sabertoothedtiger,0,
NA,baldeagle,piranha,0,
NA,baldeagle,bug,0,
NA,baldeagle,cougar,0,
NA,baldeagle,penguin,0,
NA,baldeagle,porcupine,0,
NA,baldeagle,grizzlybear,0,
NA,baldeagle,bear,0,
NA,baldeagle,ferret,0,
NA,baldeagle,bronco,0,
NA,baldeagle,koi,0,
NA,baldeagle,bat,0,
NA,baldeagle,jaguar,0,
NA,baldeagle,tabby,0,
NA,baldeagle,emu,0,
NA,baldeagle,carrion,0,
NA,baldeagle,bison,0,
NA,baldeagle,nightingale,0,
NA,baldeagle,blueheron,0,
NA,baldeagle,orca,0,
NA,baldeagle,honeybadger,0,
NA,baldeagle,lion,0,
NA,baldeagle,seal,0,
NA,baldeagle,bee,0,
NA,baldeagle,puma,0,
NA,baldeagle,woodchuck,0,
NA,baldeagle,viper,0,
NA,baldeagle,zebu,0,
NA,baldeagle,newt,0,
NA,baldeagle,cow,0,
NA,baldeagle,manx,0,
NA,baldeagle,cod,0,
NA,baldeagle,wallaby,0,
NA,baldeagle,swallow,0,
NA,baldeagle,groundhog,0,
NA,baldeagle,treefrog,0,
NA,baldeagle,sloth,0,
NA,baldeagle,sandshark,0,
NA,baldeagle,gopher,0,
NA,baldeagle,isopod,0,
NA,baldeagle,weasel,0,
NA,baldeagle,boar,0,
NA,baldeagle,turkey,0,
NA,baldeagle,buzzard,0,
NA,baldeagle,reindeer,0,
NA,baldeagle,yak,0,
NA,baldeagle,marmot,0,
NA,baldeagle,polarbear,0,
NA,baldeagle,squirrel,0,
NA,baldeagle,chowchow,0,
NA,baldeagle,tiger,0,
NA,baldeagle,bull,0,
NA,baldeagle,wildcat,0,
NA,baldeagle,blowfish,0,
NA,baldeagle,gnu,0,
NA,baldeagle,lizard,0,
NA,baldeagle,bluewhale,0,
NA,baldeagle,robin,0,
NA,baldeagle,moth,0,
NA,baldeagle,squid,0,
NA,baldeagle,rooster,0,
NA,baldeagle,mockingbird,0,
NA,baldeagle,beaver,0,
NA,baldeagle,warthog,0,
NA,baldeagle,mouse,0,
NA,baldeagle,killerwhale,0,
NA,baldeagle,ewe,0,
NA,baldeagle,capybara,0,
NA,baldeagle,bunny,0,
NA,baldeagle,brownbear,0,
NA,baldeagle,moose,0,
NA,baldeagle,snail,0,
NA,baldeagle,leopard,0,
NA,baldeagle,clownfish,0,
NA,baldeagle,unicorn,0,
NA,baldeagle,tuna,0,
NA,baldeagle,hummingbird,0,
NA,baldeagle,pitbull,0,
NA,baldeagle,macaque,0,
NA,baldeagle,camel,0,
NA,baldeagle,wren,0,
NA,baldeagle,flea,0,
NA,baldeagle,ermine,0,
NA,baldeagle,human,0,
NA,baldeagle,mongoose,0,
NA,baldeagle,jackal,0,
NA,baldeagle,elk,0,
NA,baldeagle,conure,0,
NA,baldeagle,hat,0,
NA,baldeagle,raven,0,
NA,baldeagle,budgie,0,
NA,baldeagle,vulture,0,
NA,baldeagle,manatee,0,
NA,baldeagle,flamingo,0,
NA,baldeagle,falcon,0,
NA,baldeagle,tick,0,
NA,baldeagle,clam,0,
NA,baldeagle,marlin,0,
NA,baldeagle,marmoset,0,
NA,baldeagle,eel,0,
NA,baldeagle,mosquito,0,
NA,baldeagle,walrus,0,
NA,baldeagle,bruin,0,
NA,baldeagle,firefly,0,
NA,baldeagle,seacucumber,0,
NA,baldeagle,cicada,0,
NA,baldeagle,lobster,0,
NA,baldeagle,fox,0,
NA,baldeagle,rattlesnake,0,
NA,baldeagle,greatwhiteshark,0,
NA,baldeagle,blackpanther,0,
NA,baldeagle,lark,0,
NA,baldeagle,stingray,0,
NA,baldeagle,trout,0,
NA,baldeagle,bt,0,
NA,baldeagle,cottonmouth,0,
NA,baldeagle,slug,0,
NA,baldeagle,raptor,0,
NA,baldeagle,pika,0,
NA,baldeagle,shrimp,0,
NA,baldeagle,wolf,0,
NA,baldeagle,ox,0,
NA,baldeagle,octopus,0,
NA,baldeagle,meerkat,0,
NA,baldeagle,owl,0,
NA,baldeagle,hammerheadshark,0,
NA,baldeagle,millipede,0,
NA,baldeagle,graywolf,0,
NA,baldeagle,hen,0,
NA,baldeagle,hare,0,
NA,baldeagle,pufferfish,0,
NA,baldeagle,cricket,0,
NA,baldeagle,serval,0,
NA,baldeagle,toucan,0,
NA,baldeagle,crane,0,
NA,baldeagle,bandicoot,0,
NA,baldeagle,calico,0,
NA,baldeagle,otter,0,
NA,baldeagle,centipede,0,
NA,baldeagle,otwe,0,
NA,baldeagle,lynx,0,
NA,baldeagle,howlermonkey,0,
NA,baldeagle,hornet,0,
NA,baldeagle,pib,0,
NA,baldeagle,deer,0,
NA,baldeagle,pig,0,
NA,baldeagle,gecko,0,
NA,baldeagle,mole,0,
NA,baldeagle,quail,0,
NA,baldeagle,parakeet,0,
NA,baldeagle,finch,0,
NA,baldeagle,mockingjay,0,
NA,baldeagle,puppy,0,
NA,baldeagle,wombat,0,
NA,baldeagle,phoenix,0,
NA,baldeagle,toad,0,
NA,baldeagle,drag,0,
