filename,cutoff,hit,fa,cost
zibb_p5_a1_b1,0.15,385,10485,10493
zibb_p5_a1_b1,0.2,367,10095,10121
zibb_p5_a1_b1,0.25,347,8605,8651
zibb_p5_a1_b1,0.3,334,7127,7186
zibb_p5_a1_b1,0.35,310,4823,4906
zibb_p5_a1_b1,0.4,282,2400,2511
zibb_p5_a1_b1,0.45,263,2375,2505
zibb_p5_a1_b1,0.5,231,129,291
zibb_p5_a1_b1,0.55,228,128,293
zibb_p5_a1_b1,0.6,216,92,269
zibb_p5_a1_b1,0.65,211,92,274
zibb_p5_a1_b1,0.7,208,82,267
zibb_p5_a1_b1,0.75,208,81,266
zibb_p5_a1_b1,0.8,197,59,255
zibb_p5_a1_b1,0.85,197,59,255
zibb_p5_a1_b1,0.9,139,9,263
zibb_p5_a1_b1,0.95,6,0,387
zibb_p5_a1_b1,1.0,0,0,393
zibb_p5_a1_b2,0.0,385,10485,10493
zibb_p5_a1_b2,0.05,385,10485,10493
zibb_p5_a1_b2,0.1,385,10485,10493
zibb_p5_a1_b2,0.15,385,10485,10493
zibb_p5_a1_b2,0.2,385,10485,10493
zibb_p5_a1_b2,0.25,385,10485,10493
zibb_p5_a1_b2,0.3,382,10457,10468
zibb_p5_a1_b2,0.35,373,10108,10128
zibb_p5_a1_b2,0.4,360,8647,8680
zibb_p5_a1_b2,0.45,347,7205,7251
zibb_p5_a1_b2,0.5,338,7188,7243
zibb_p5_a1_b2,0.55,338,7188,7243
zibb_p5_a1_b2,0.6,338,7188,7243
zibb_p5_a1_b2,0.65,338,7188,7243
zibb_p5_a1_b2,0.7,331,5002,5064
zibb_p5_a1_b2,0.75,331,5002,5064
zibb_p5_a1_b2,0.8,331,5002,5064
zibb_p5_a1_b2,0.85,331,5002,5064
zibb_p5_a1_b2,0.9,286,2517,2624
zibb_p5_a1_b2,0.95,26,0,367
zibb_p5_a1_b2,1.0,0,0,393
zibb_p5_a1_b3,0.0,385,10485,10493
zibb_p5_a1_b3,0.05,385,10485,10493
zibb_p5_a1_b3,0.1,385,10485,10493
zibb_p5_a1_b3,0.15,385,10485,10493
zibb_p5_a1_b3,0.2,385,10485,10493
zibb_p5_a1_b3,0.25,385,10485,10493
zibb_p5_a1_b3,0.3,385,10485,10493
zibb_p5_a1_b3,0.35,385,10485,10493
zibb_p5_a1_b3,0.4,381,10351,10363
zibb_p5_a1_b3,0.45,373,10109,10129
zibb_p5_a1_b3,0.5,370,9630,9653
zibb_p5_a1_b3,0.55,370,9630,9653
zibb_p5_a1_b3,0.6,370,9630,9653
zibb_p5_a1_b3,0.65,370,9630,9653
zibb_p5_a1_b3,0.7,370,9630,9653
zibb_p5_a1_b3,0.75,363,7439,7469
zibb_p5_a1_b3,0.8,363,7439,7469
zibb_p5_a1_b3,0.85,363,7439,7469
zibb_p5_a1_b3,0.9,353,7398,7438
zibb_p5_a1_b3,0.95,72,27,348
zibb_p5_a1_b3,1.0,0,0,393
zibb_p5_a2_b075,0.0,385,10485,10493
zibb_p5_a2_b075,0.05,385,10485,10493
zibb_p5_a2_b075,0.1,385,10485,10493
zibb_p5_a2_b075,0.15,366,10095,10122
zibb_p5_a2_b075,0.2,334,7129,7188
zibb_p5_a2_b075,0.25,315,4830,4908
zibb_p5_a2_b075,0.3,296,2428,2525
zibb_p5_a2_b075,0.35,262,190,321
zibb_p5_a2_b075,0.4,240,163,316
zibb_p5_a2_b075,0.45,210,123,306
zibb_p5_a2_b075,0.5,190,73,276
zibb_p5_a2_b075,0.55,157,30,266
zibb_p5_a2_b075,0.6,133,27,287
zibb_p5_a2_b075,0.65,115,4,282
zibb_p5_a2_b075,0.7,105,4,292
zibb_p5_a2_b075,0.75,84,1,310
zibb_p5_a2_b075,0.8,57,0,336
zibb_p5_a2_b075,0.85,41,0,352
zibb_p5_a2_b075,0.9,6,0,387
zibb_p5_a2_b075,0.95,0,0,393
zibb_p5_a2_b075,1.0,0,0,393
zibb_p5_a2_b1,0.0,385,10485,10493
zibb_p5_a2_b1,0.05,385,10485,10493
zibb_p5_a2_b1,0.1,385,10485,10493
zibb_p5_a2_b1,0.15,382,10480,10491
zibb_p5_a2_b1,0.2,358,9580,9615
zibb_p5_a2_b1,0.25,333,7130,7190
zibb_p5_a2_b1,0.3,311,4830,4912
zibb_p5_a2_b1,0.35,285,2417,2525
zibb_p5_a2_b1,0.4,244,162,311
zibb_p5_a2_b1,0.45,223,122,292
zibb_p5_a2_b1,0.5,193,74,274
zibb_p5_a2_b1,0.55,173,67,287
zibb_p5_a2_b1,0.6,147,30,276
zibb_p5_a2_b1,0.65,138,30,285
zibb_p5_a2_b1,0.7,113,7,287
zibb_p5_a2_b1,0.75,88,2,307
zibb_p5_a2_b1,0.8,64,0,329
zibb_p5_a2_b1,0.85,45,0,348
zibb_p5_a2_b1,0.9,6,0,387
zibb_p5_a2_b1,0.95,0,0,393
zibb_p5_a2_b1,1.0,0,0,393
zibb_p5_a2_b2,0.0,385,10485,10493
zibb_p5_a2_b2,0.05,385,10485,10493
zibb_p5_a2_b2,0.1,385,10485,10493
zibb_p5_a2_b2,0.15,385,10485,10493
zibb_p5_a2_b2,0.2,385,10485,10493
zibb_p5_a2_b2,0.25,383,10480,10490
zibb_p5_a2_b2,0.3,380,10350,10363
zibb_p5_a2_b2,0.35,369,9602,9626
zibb_p5_a2_b2,0.4,342,7173,7224
zibb_p5_a2_b2,0.45,320,4889,4962
zibb_p5_a2_b2,0.5,307,4855,4941
zibb_p5_a2_b2,0.55,307,4855,4941
zibb_p5_a2_b2,0.6,300,2651,2744
zibb_p5_a2_b2,0.65,300,2651,2744
zibb_p5_a2_b2,0.7,300,2651,2744
zibb_p5_a2_b2,0.75,290,2623,2726
zibb_p5_a2_b2,0.8,255,191,329
zibb_p5_a2_b2,0.85,212,107,288
zibb_p5_a2_b2,0.9,21,0,372
zibb_p5_a2_b2,0.95,0,0,393
zibb_p5_a2_b2,1.0,0,0,393
zibb_p5_a2_b3,0.0,385,10485,10493
zibb_p5_a2_b3,0.05,385,10485,10493
zibb_p5_a2_b3,0.1,385,10485,10493
zibb_p5_a2_b3,0.15,385,10485,10493
zibb_p5_a2_b3,0.2,385,10485,10493
zibb_p5_a2_b3,0.25,385,10485,10493
zibb_p5_a2_b3,0.3,385,10485,10493
zibb_p5_a2_b3,0.35,383,10480,10490
zibb_p5_a2_b3,0.4,373,10108,10128
zibb_p5_a2_b3,0.45,367,9603,9629
zibb_p5_a2_b3,0.5,355,8675,8713
zibb_p5_a2_b3,0.55,355,8675,8713
zibb_p5_a2_b3,0.6,355,8675,8713
zibb_p5_a2_b3,0.65,355,8675,8713
zibb_p5_a2_b3,0.7,348,6493,6538
zibb_p5_a2_b3,0.75,348,6493,6538
zibb_p5_a2_b3,0.8,338,6443,6498
zibb_p5_a2_b3,0.85,303,4004,4094
zibb_p5_a2_b3,0.9,63,17,347
zibb_p5_a2_b3,0.95,0,0,393
zibb_p5_a2_b3,1.0,0,0,393
zibb_p5_a3_b075,0.0,385,10485,10493
zibb_p5_a3_b075,0.05,385,10485,10493
zibb_p5_a3_b075,0.1,385,10485,10493
zibb_p5_a3_b075,0.15,362,9589,9620
zibb_p5_a3_b075,0.2,323,4850,4920
zibb_p5_a3_b075,0.25,311,2453,2535
zibb_p5_a3_b075,0.3,284,229,338
zibb_p5_a3_b075,0.35,246,171,318
zibb_p5_a3_b075,0.4,223,130,300
zibb_p5_a3_b075,0.45,187,77,283
zibb_p5_a3_b075,0.5,145,30,278
zibb_p5_a3_b075,0.55,110,3,286
zibb_p5_a3_b075,0.6,74,1,320
zibb_p5_a3_b075,0.65,61,0,332
zibb_p5_a3_b075,0.7,41,0,352
zibb_p5_a3_b075,0.75,26,0,367
zibb_p5_a3_b075,0.8,10,0,383
zibb_p5_a3_b075,0.85,3,0,390
zibb_p5_a3_b075,0.9,0,0,393
zibb_p5_a3_b075,0.95,0,0,393
zibb_p5_a3_b075,1.0,0,0,393
zibb_p5_a3_b1,0.0,385,10485,10493
zibb_p5_a3_b1,0.05,385,10485,10493
zibb_p5_a3_b1,0.1,385,10485,10493
zibb_p5_a3_b1,0.15,382,10457,10468
zibb_p5_a3_b1,0.2,350,8614,8657
zibb_p5_a3_b1,0.25,320,4841,4914
zibb_p5_a3_b1,0.3,302,2440,2531
zibb_p5_a3_b1,0.35,264,199,328
zibb_p5_a3_b1,0.4,221,126,298
zibb_p5_a3_b1,0.45,194,77,276
zibb_p5_a3_b1,0.5,147,29,275
zibb_p5_a3_b1,0.55,125,26,294
zibb_p5_a3_b1,0.6,93,1,301
zibb_p5_a3_b1,0.65,81,1,313
zibb_p5_a3_b1,0.7,53,0,340
zibb_p5_a3_b1,0.75,33,0,360
zibb_p5_a3_b1,0.8,14,0,379
zibb_p5_a3_b1,0.85,6,0,387
zibb_p5_a3_b1,0.9,0,0,393
zibb_p5_a3_b1,0.95,0,0,393
zibb_p5_a3_b1,1.0,0,0,393
zibb_p5_a3_b2,0.0,385,10485,10493
zibb_p5_a3_b2,0.05,385,10485,10493
zibb_p5_a3_b2,0.1,385,10485,10493
zibb_p5_a3_b2,0.15,385,10485,10493
zibb_p5_a3_b2,0.2,385,10485,10493
zibb_p5_a3_b2,0.25,381,10457,10469
zibb_p5_a3_b2,0.3,367,10099,10125
zibb_p5_a3_b2,0.35,349,8619,8663
zibb_p5_a3_b2,0.4,303,4839,4929
zibb_p5_a3_b2,0.45,278,2424,2539
zibb_p5_a3_b2,0.5,220,133,306
zibb_p5_a3_b2,0.55,197,80,276
zibb_p5_a3_b2,0.6,159,37,271
zibb_p5_a3_b2,0.65,139,34,288
zibb_p5_a3_b2,0.7,114,11,290
zibb_p5_a3_b2,0.75,81,4,316
zibb_p5_a3_b2,0.8,43,0,350
zibb_p5_a3_b2,0.85,13,0,380
zibb_p5_a3_b2,0.9,0,0,393
zibb_p5_a3_b2,0.95,0,0,393
zibb_p5_a3_b2,1.0,0,0,393
zibb_p5_a3_b3,0.0,385,10485,10493
zibb_p5_a3_b3,0.05,385,10485,10493
zibb_p5_a3_b3,0.1,385,10485,10493
zibb_p5_a3_b3,0.15,385,10485,10493
zibb_p5_a3_b3,0.2,385,10485,10493
zibb_p5_a3_b3,0.25,385,10485,10493
zibb_p5_a3_b3,0.3,385,10485,10493
zibb_p5_a3_b3,0.35,382,10457,10468
zibb_p5_a3_b3,0.4,368,9602,9627
zibb_p5_a3_b3,0.45,351,8636,8678
zibb_p5_a3_b3,0.5,335,7186,7244
zibb_p5_a3_b3,0.55,335,7186,7244
zibb_p5_a3_b3,0.6,328,5000,5065
zibb_p5_a3_b3,0.65,328,5000,5065
zibb_p5_a3_b3,0.7,328,5000,5065
zibb_p5_a3_b3,0.75,318,4954,5029
zibb_p5_a3_b3,0.8,231,165,327
zibb_p5_a3_b3,0.85,100,28,321
zibb_p5_a3_b3,0.9,0,0,393
zibb_p5_a3_b3,0.95,0,0,393
zibb_p5_a3_b3,1.0,0,0,393
zibb_p5_a4_b1,0.0,385,10485,10493
zibb_p5_a4_b1,0.05,385,10485,10493
zibb_p5_a4_b1,0.1,385,10485,10493
zibb_p5_a4_b1,0.15,378,10346,10361
zibb_p5_a4_b1,0.2,342,7152,7203
zibb_p5_a4_b1,0.25,313,2459,2539
zibb_p5_a4_b1,0.3,288,231,336
zibb_p5_a4_b1,0.35,250,172,315
zibb_p5_a4_b1,0.4,198,75,270
zibb_p5_a4_b1,0.45,171,33,255
zibb_p5_a4_b1,0.5,110,3,286
zibb_p5_a4_b1,0.55,85,1,309
zibb_p5_a4_b1,0.6,53,0,340
zibb_p5_a4_b1,0.65,32,0,361
zibb_p5_a4_b1,0.7,20,0,373
zibb_p5_a4_b1,0.75,6,0,387
zibb_p5_a4_b1,0.8,1,0,392
zibb_p5_a4_b1,0.85,0,0,393
zibb_p5_a4_b1,0.9,0,0,393
zibb_p5_a4_b1,0.95,0,0,393
zibb_p5_a4_b1,1.0,0,0,393
zibb_p5_a5_b1,0.0,385,10485,10493
zibb_p5_a5_b1,0.05,385,10485,10493
zibb_p5_a5_b1,0.1,385,10485,10493
zibb_p5_a5_b1,0.15,368,10100,10125
zibb_p5_a5_b1,0.2,326,4856,4923
zibb_p5_a5_b1,0.25,301,246,338
zibb_p5_a5_b1,0.3,271,209,331
zibb_p5_a5_b1,0.35,231,131,293
zibb_p5_a5_b1,0.4,172,35,256
zibb_p5_a5_b1,0.45,134,5,264
zibb_p5_a5_b1,0.5,81,1,313
zibb_p5_a5_b1,0.55,56,0,337
zibb_p5_a5_b1,0.6,27,0,366
zibb_p5_a5_b1,0.65,14,0,379
zibb_p5_a5_b1,0.7,4,0,389
zibb_p5_a5_b1,0.75,0,0,393
zibb_p5_a5_b1,0.8,0,0,393
zibb_p5_a5_b1,0.85,0,0,393
zibb_p5_a5_b1,0.9,0,0,393
zibb_p5_a5_b1,0.95,0,0,393
zibb_p5_a5_b1,1.0,0,0,393
zibb_p6_a05_b075,0.0,385,10485,10493
zibb_p6_a05_b075,0.05,385,10485,10493
zibb_p6_a05_b075,0.1,385,10485,10493
zibb_p6_a05_b075,0.15,385,10485,10493
zibb_p6_a05_b075,0.2,368,10097,10122
zibb_p6_a05_b075,0.25,360,9587,9620
zibb_p6_a05_b075,0.3,341,7152,7204
zibb_p6_a05_b075,0.35,325,4863,4931
zibb_p6_a05_b075,0.4,318,4859,4934
zibb_p6_a05_b075,0.45,301,2670,2762
zibb_p6_a05_b075,0.5,292,2653,2754
zibb_p6_a05_b075,0.55,291,2653,2755
zibb_p6_a05_b075,0.6,282,440,551
zibb_p6_a05_b075,0.65,282,440,551
zibb_p6_a05_b075,0.7,282,440,551
zibb_p6_a05_b075,0.75,282,440,551
zibb_p6_a05_b075,0.8,282,440,551
zibb_p6_a05_b075,0.85,282,440,551
zibb_p6_a05_b075,0.9,272,415,536
zibb_p6_a05_b075,0.95,202,70,261
zibb_p6_a05_b075,1.0,0,0,393
zibb_p6_a05_b1,0.0,385,10485,10493
zibb_p6_a05_b1,0.05,385,10485,10493
zibb_p6_a05_b1,0.1,385,10485,10493
zibb_p6_a05_b1,0.15,385,10485,10493
zibb_p6_a05_b1,0.2,383,10480,10490
zibb_p6_a05_b1,0.25,373,10107,10127
zibb_p6_a05_b1,0.3,369,9601,9625
zibb_p6_a05_b1,0.35,361,8645,8677
zibb_p6_a05_b1,0.4,342,7173,7224
zibb_p6_a05_b1,0.45,321,4888,4960
zibb_p6_a05_b1,0.5,315,4868,4946
zibb_p6_a05_b1,0.55,315,4868,4946
zibb_p6_a05_b1,0.6,315,4868,4946
zibb_p6_a05_b1,0.65,308,2664,2749
zibb_p6_a05_b1,0.7,308,2664,2749
zibb_p6_a05_b1,0.75,308,2664,2749
zibb_p6_a05_b1,0.8,308,2664,2749
zibb_p6_a05_b1,0.85,308,2664,2749
zibb_p6_a05_b1,0.9,308,2664,2749
zibb_p6_a05_b1,0.95,263,197,327
zibb_p6_a05_b1,1.0,0,0,393
zibb_p6_a05_b2,0.0,385,10485,10493
zibb_p6_a05_b2,0.05,385,10485,10493
zibb_p6_a05_b2,0.1,385,10485,10493
zibb_p6_a05_b2,0.15,385,10485,10493
zibb_p6_a05_b2,0.2,385,10485,10493
zibb_p6_a05_b2,0.25,385,10485,10493
zibb_p6_a05_b2,0.3,385,10485,10493
zibb_p6_a05_b2,0.35,382,10457,10468
zibb_p6_a05_b2,0.4,374,10109,10128
zibb_p6_a05_b2,0.45,369,9604,9628
zibb_p6_a05_b2,0.5,368,9604,9629
zibb_p6_a05_b2,0.55,368,9604,9629
zibb_p6_a05_b2,0.6,368,9604,9629
zibb_p6_a05_b2,0.65,368,9604,9629
zibb_p6_a05_b2,0.7,368,9604,9629
zibb_p6_a05_b2,0.75,368,9604,9629
zibb_p6_a05_b2,0.8,361,7413,7445
zibb_p6_a05_b2,0.85,361,7413,7445
zibb_p6_a05_b2,0.9,361,7413,7445
zibb_p6_a05_b2,0.95,351,7372,7414
zibb_p6_a05_b2,1.0,0,0,393
zibb_p6_a05_b3,0.0,385,10485,10493
zibb_p6_a05_b3,0.05,385,10485,10493
zibb_p6_a05_b3,0.1,385,10485,10493
zibb_p6_a05_b3,0.15,385,10485,10493
zibb_p6_a05_b3,0.2,385,10485,10493
zibb_p6_a05_b3,0.25,385,10485,10493
zibb_p6_a05_b3,0.3,385,10485,10493
zibb_p6_a05_b3,0.35,385,10485,10493
zibb_p6_a05_b3,0.4,385,10485,10493
zibb_p6_a05_b3,0.45,382,10457,10468
zibb_p6_a05_b3,0.5,381,10358,10370
zibb_p6_a05_b3,0.55,381,10358,10370
zibb_p6_a05_b3,0.6,381,10358,10370
zibb_p6_a05_b3,0.65,381,10358,10370
zibb_p6_a05_b3,0.7,381,10358,10370
zibb_p6_a05_b3,0.75,381,10358,10370
zibb_p6_a05_b3,0.8,381,10358,10370
zibb_p6_a05_b3,0.85,374,8166,8185
zibb_p6_a05_b3,0.9,374,8166,8185
zibb_p6_a05_b3,0.95,374,8166,8185
zibb_p6_a05_b3,1.0,0,0,393
zibb_p6_a075_b075,0.0,385,10485,10493
zibb_p6_a075_b075,0.05,385,10485,10493
zibb_p6_a075_b075,0.1,385,10485,10493
zibb_p6_a075_b075,0.15,382,10480,10491
zibb_p6_a075_b075,0.2,366,10096,10123
zibb_p6_a075_b075,0.25,348,8610,8655
zibb_p6_a075_b075,0.3,337,7139,7195
zibb_p6_a075_b075,0.35,320,4845,4918
zibb_p6_a075_b075,0.4,306,4831,4918
zibb_p6_a075_b075,0.45,288,2422,2527
zibb_p6_a075_b075,0.5,272,2396,2517
zibb_p6_a075_b075,0.55,261,164,296
zibb_p6_a075_b075,0.6,260,164,297
zibb_p6_a075_b075,0.65,259,160,294
zibb_p6_a075_b075,0.7,259,160,294
zibb_p6_a075_b075,0.75,259,160,294
zibb_p6_a075_b075,0.8,259,160,294
zibb_p6_a075_b075,0.85,259,160,294
zibb_p6_a075_b075,0.9,249,137,281
zibb_p6_a075_b075,0.95,129,11,275
zibb_p6_a075_b075,1.0,0,0,393
zibb_p6_a075_b1,0.0,385,10485,10493
zibb_p6_a075_b1,0.05,385,10485,10493
zibb_p6_a075_b1,0.1,385,10485,10493
zibb_p6_a075_b1,0.15,385,10485,10493
zibb_p6_a075_b1,0.2,383,10480,10490
zibb_p6_a075_b1,0.25,372,10107,10128
zibb_p6_a075_b1,0.3,368,9601,9626
zibb_p6_a075_b1,0.35,351,7181,7223
zibb_p6_a075_b1,0.4,327,4883,4949
zibb_p6_a075_b1,0.45,317,4867,4943
zibb_p6_a075_b1,0.5,308,4843,4928
zibb_p6_a075_b1,0.55,308,4843,4928
zibb_p6_a075_b1,0.6,301,2641,2733
zibb_p6_a075_b1,0.65,301,2641,2733
zibb_p6_a075_b1,0.7,301,2641,2733
zibb_p6_a075_b1,0.75,301,2641,2733
zibb_p6_a075_b1,0.8,301,2641,2733
zibb_p6_a075_b1,0.85,301,2641,2733
zibb_p6_a075_b1,0.9,291,2611,2713
zibb_p6_a075_b1,0.95,158,56,291
zibb_p6_a075_b1,1.0,0,0,393
zibb_p6_a075_b2,0.0,385,10485,10493
zibb_p6_a075_b2,0.05,385,10485,10493
zibb_p6_a075_b2,0.1,385,10485,10493
zibb_p6_a075_b2,0.15,385,10485,10493
zibb_p6_a075_b2,0.2,385,10485,10493
zibb_p6_a075_b2,0.25,385,10485,10493
zibb_p6_a075_b2,0.3,385,10485,10493
zibb_p6_a075_b2,0.35,382,10457,10468
zibb_p6_a075_b2,0.4,374,10109,10128
zibb_p6_a075_b2,0.45,369,9603,9627
zibb_p6_a075_b2,0.5,368,9594,9619
zibb_p6_a075_b2,0.55,368,9594,9619
zibb_p6_a075_b2,0.6,368,9594,9619
zibb_p6_a075_b2,0.65,368,9594,9619
zibb_p6_a075_b2,0.7,368,9594,9619
zibb_p6_a075_b2,0.75,361,7403,7435
zibb_p6_a075_b2,0.8,361,7403,7435
zibb_p6_a075_b2,0.85,361,7403,7435
zibb_p6_a075_b2,0.9,361,7403,7435
zibb_p6_a075_b2,0.95,264,2572,2701
zibb_p6_a075_b2,1.0,0,0,393
zibb_p6_a075_b3,0.0,385,10485,10493
zibb_p6_a075_b3,0.05,385,10485,10493
zibb_p6_a075_b3,0.1,385,10485,10493
zibb_p6_a075_b3,0.15,385,10485,10493
zibb_p6_a075_b3,0.2,385,10485,10493
zibb_p6_a075_b3,0.25,385,10485,10493
zibb_p6_a075_b3,0.3,385,10485,10493
zibb_p6_a075_b3,0.35,385,10485,10493
zibb_p6_a075_b3,0.4,385,10485,10493
zibb_p6_a075_b3,0.45,382,10457,10468
zibb_p6_a075_b3,0.5,381,10350,10362
zibb_p6_a075_b3,0.55,381,10350,10362
zibb_p6_a075_b3,0.6,381,10350,10362
zibb_p6_a075_b3,0.65,381,10350,10362
zibb_p6_a075_b3,0.7,381,10350,10362
zibb_p6_a075_b3,0.75,381,10350,10362
zibb_p6_a075_b3,0.8,381,10350,10362
zibb_p6_a075_b3,0.85,374,8158,8177
zibb_p6_a075_b3,0.9,374,8158,8177
zibb_p6_a075_b3,0.95,329,5679,5743
zibb_p6_a075_b3,1.0,0,0,393
zibb_p6_a1_b05,0.0,385,10485,10493
zibb_p6_a1_b05,0.05,385,10485,10493
zibb_p6_a1_b05,0.1,385,10485,10493
zibb_p6_a1_b05,0.15,365,10091,10119
zibb_p6_a1_b05,0.2,330,7101,7164
zibb_p6_a1_b05,0.25,314,4794,4873
zibb_p6_a1_b05,0.3,302,2394,2485
zibb_p6_a1_b05,0.35,290,2385,2488
zibb_p6_a1_b05,0.4,275,164,282
zibb_p6_a1_b05,0.45,259,146,280
zibb_p6_a1_b05,0.5,245,122,270
zibb_p6_a1_b05,0.55,239,122,276
zibb_p6_a1_b05,0.6,230,93,256
zibb_p6_a1_b05,0.65,227,92,258
zibb_p6_a1_b05,0.7,223,83,253
zibb_p6_a1_b05,0.75,222,83,254
zibb_p6_a1_b05,0.8,212,59,240
zibb_p6_a1_b05,0.85,210,59,242
zibb_p6_a1_b05,0.9,152,14,255
zibb_p6_a1_b05,0.95,18,0,375
zibb_p6_a1_b05,1.0,0,0,393
zibb_p6_a1_b075,0.0,385,10485,10493
zibb_p6_a1_b075,0.05,385,10485,10493
zibb_p6_a1_b075,0.1,385,10485,10493
zibb_p6_a1_b075,0.15,383,10480,10490
zibb_p6_a1_b075,0.2,367,10091,10117
zibb_p6_a1_b075,0.25,347,8596,8642
zibb_p6_a1_b075,0.3,336,7117,7174
zibb_p6_a1_b075,0.35,318,4826,4901
zibb_p6_a1_b075,0.4,297,2420,2516
zibb_p6_a1_b075,0.45,286,2405,2512
zibb_p6_a1_b075,0.5,260,177,310
zibb_p6_a1_b075,0.55,251,149,291
zibb_p6_a1_b075,0.6,250,131,274
zibb_p6_a1_b075,0.65,249,130,274
zibb_p6_a1_b075,0.7,249,130,274
zibb_p6_a1_b075,0.75,249,130,274
zibb_p6_a1_b075,0.8,249,130,274
zibb_p6_a1_b075,0.85,239,107,261
zibb_p6_a1_b075,0.9,211,65,247
zibb_p6_a1_b075,0.95,41,0,352
zibb_p6_a1_b075,1.0,0,0,393
zibb_p6_a1_b1,0.0,385,10485,10493
zibb_p6_a1_b1,0.05,385,10485,10493
zibb_p6_a1_b1,0.1,385,10485,10493
zibb_p6_a1_b1,0.15,385,10485,10493
zibb_p6_a1_b1,0.2,382,10457,10468
zibb_p6_a1_b1,0.25,370,10103,10126
zibb_p6_a1_b1,0.3,356,8636,8673
zibb_p6_a1_b1,0.35,345,7172,7220
zibb_p6_a1_b1,0.4,320,4875,4948
zibb_p6_a1_b1,0.45,312,4861,4942
zibb_p6_a1_b1,0.5,292,2711,2812
zibb_p6_a1_b1,0.55,292,2711,2812
zibb_p6_a1_b1,0.6,284,493,602
zibb_p6_a1_b1,0.65,284,493,602
zibb_p6_a1_b1,0.7,283,493,603
zibb_p6_a1_b1,0.75,283,493,603
zibb_p6_a1_b1,0.8,283,493,603
zibb_p6_a1_b1,0.85,273,471,591
zibb_p6_a1_b1,0.9,241,135,287
zibb_p6_a1_b1,0.95,46,0,347
zibb_p6_a1_b1,1.0,0,0,393
zibb_p6_a1_b2,0.0,385,10485,10493
zibb_p6_a1_b2,0.05,385,10485,10493
zibb_p6_a1_b2,0.1,385,10485,10493
zibb_p6_a1_b2,0.15,385,10485,10493
zibb_p6_a1_b2,0.2,385,10485,10493
zibb_p6_a1_b2,0.25,385,10485,10493
zibb_p6_a1_b2,0.3,385,10485,10493
zibb_p6_a1_b2,0.35,382,10457,10468
zibb_p6_a1_b2,0.4,374,10109,10128
zibb_p6_a1_b2,0.45,369,9604,9628
zibb_p6_a1_b2,0.5,364,8686,8715
zibb_p6_a1_b2,0.55,364,8686,8715
zibb_p6_a1_b2,0.6,364,8686,8715
zibb_p6_a1_b2,0.65,364,8686,8715
zibb_p6_a1_b2,0.7,364,8686,8715
zibb_p6_a1_b2,0.75,357,6504,6540
zibb_p6_a1_b2,0.8,357,6504,6540
zibb_p6_a1_b2,0.85,357,6504,6540
zibb_p6_a1_b2,0.9,347,6454,6500
zibb_p6_a1_b2,0.95,122,56,327
zibb_p6_a1_b2,1.0,0,0,393
zibb_p6_a1_b3,0.0,385,10485,10493
zibb_p6_a1_b3,0.05,385,10485,10493
zibb_p6_a1_b3,0.1,385,10485,10493
zibb_p6_a1_b3,0.15,385,10485,10493
zibb_p6_a1_b3,0.2,385,10485,10493
zibb_p6_a1_b3,0.25,385,10485,10493
zibb_p6_a1_b3,0.3,385,10485,10493
zibb_p6_a1_b3,0.35,385,10485,10493
zibb_p6_a1_b3,0.4,385,10485,10493
zibb_p6_a1_b3,0.45,382,10457,10468
zibb_p6_a1_b3,0.5,381,10351,10363
zibb_p6_a1_b3,0.55,381,10351,10363
zibb_p6_a1_b3,0.6,381,10351,10363
zibb_p6_a1_b3,0.65,381,10351,10363
zibb_p6_a1_b3,0.7,381,10351,10363
zibb_p6_a1_b3,0.75,381,10351,10363
zibb_p6_a1_b3,0.8,374,8159,8178
zibb_p6_a1_b3,0.85,374,8159,8178
zibb_p6_a1_b3,0.9,374,8159,8178
zibb_p6_a1_b3,0.95,207,1810,1996
zibb_p6_a1_b3,1.0,0,0,393
zibb_p6_a2_b075,0.0,385,10485,10493
zibb_p6_a2_b075,0.05,385,10485,10493
zibb_p6_a2_b075,0.1,385,10485,10493
zibb_p6_a2_b075,0.15,381,10457,10469
zibb_p6_a2_b075,0.2,355,9577,9615
zibb_p6_a2_b075,0.25,331,7120,7182
zibb_p6_a2_b075,0.3,313,4818,4898
zibb_p6_a2_b075,0.35,296,2417,2514
zibb_p6_a2_b075,0.4,267,182,308
zibb_p6_a2_b075,0.45,245,156,304
zibb_p6_a2_b075,0.5,218,123,298
zibb_p6_a2_b075,0.55,201,77,269
zibb_p6_a2_b075,0.6,180,42,255
zibb_p6_a2_b075,0.65,170,39,262
zibb_p6_a2_b075,0.7,152,15,256
zibb_p6_a2_b075,0.75,150,15,258
zibb_p6_a2_b075,0.8,120,3,276
zibb_p6_a2_b075,0.85,99,0,294
zibb_p6_a2_b075,0.9,19,0,374
zibb_p6_a2_b075,0.95,0,0,393
zibb_p6_a2_b075,1.0,0,0,393
zibb_p6_a2_b1,0.0,385,10485,10493
zibb_p6_a2_b1,0.05,385,10485,10493
zibb_p6_a2_b1,0.1,385,10485,10493
zibb_p6_a2_b1,0.15,385,10485,10493
zibb_p6_a2_b1,0.2,376,10343,10360
zibb_p6_a2_b1,0.25,358,9577,9612
zibb_p6_a2_b1,0.3,333,7130,7190
zibb_p6_a2_b1,0.35,314,4832,4911
zibb_p6_a2_b1,0.4,291,2423,2525
zibb_p6_a2_b1,0.45,277,2406,2522
zibb_p6_a2_b1,0.5,234,127,286
