numlinks,prob_rewire,graphtype,numgraphs,numnodes,trim,jump,startX,numx,jumptype,irttype,irt_weight,beta,rcutoff,numedges,graph_seed,x_seed,truegraph,truegraphll,truegraphll_prior,truegraphll_irt,truegraphll_irt_prior,cost_rw,time_rw,bestgraph_rw,hit_rw,miss_rw,fa_rw,cr_rw,ll_rw,cost_uinvite,time_uinvite,bestgraph_uinvite,hit_uinvite,miss_uinvite,fa_uinvite,cr_uinvite,ll_uinvite,cost_uinvite_irt,time_uinvite_irt,bestgraph_uinvite_irt,hit_uinvite_irt,miss_uinvite_irt,fa_uinvite_irt,cr_uinvite_irt,ll_uinvite_irt,cost_uinvite_prior,time_uinvite_prior,bestgraph_uinvite_prior,hit_uinvite_prior,miss_uinvite_prior,fa_uinvite_prior,cr_uinvite_prior,ll_uinvite_prior,cost_uinvite_irt_prior,time_uinvite_irt_prior,bestgraph_uinvite_irt_prior,hit_uinvite_irt_prior,miss_uinvite_irt_prior,fa_uinvite_irt_prior,cr_uinvite_irt_prior,ll_uinvite_irt_prior
6,0.3,steyvers,10,30,0.7,0,stationary,6,stationary,gamma,0.9,0.909090909,20,98,1,1,>>sparse6<<:]__@_@A_@AB_@ABC_CD`D_BCDdFG_CDH_BCEaCI_CFGaIKaCEI_ABDaKMhKMaIK_DL_DNRcFLgIOSbDKMOaCEHWgJOW_GUvYfGU,-249.6468214,-243.827848,-242.0941492,-239.1999287,81,00:00.0,>>sparse6<<:]b?beCD_@BD_BbDF_BH_BIaCI`ACFaIcEIaDGJL`MdIKaKN_CHJ_ADNRcFLcDGIJOT`DM`AEHKSW_HNOW_GQSTU_LVWaCFGOUY,56,42,39,298,-200.8660938,74,01:14.2,>>sparse6<<:]b?beCD_@D_BdF_BH_BaCI`ACFicEIgJL`MdIKahJ_ADNRfLcDIOdM`AEHW_HW_GSUvWcGOUY,47,51,23,314,-197.4712047,73,01:31.3,>>sparse6<<:]b?beCD_@D_BdF_BH_BGaCI`ACFaIcEIaDGJL`MdIKa_HJ_ADNRfLcDGO`DM`AEHKW_HOW_GQSUvWcGOUY,52,46,27,310,-196.8486241,62,01:09.1,>>sparse6<<:]b?_@_@A`C`CE_ADi?@CDEaCDaBGaH_@BE_@BC`F_BGHI_@BH_AFLM_IJPaBHLRbDGJKgJKeRTVkU`ACMNcDEHIKPrTZaBFT[,69,37,25,304,-213.0889406,61,02:58.6,>>sparse6<<:]a@__@_@A`C`C_Di?@CDEaCDaBGaHJ_@BE_BC`F_BDGHI`BHM_AFLM_IJKaHLRbDGJgJKrTbKU`AEMNcDEHIKPrZaBF[,67,39,22,307,-211.3935096
6,0.3,steyvers,10,30,0.7,0,stationary,6,stationary,gamma,0.9,0.909090909,20,110,2,2,>>sparse6<<:]__@_@A_@AB_@ABC_@BCD_BE_ABE_ABCFeG`BCI_EGdFGI_@CJ`AGJaCDGN_ACFH_BEIbIMe_BE`IJMN_@HKbDEFKS`DMP_CJMUX_CXaDHKYbSW,-244.364356,-248.6225085,-238.758006,-238.1081223,87,00:00.0,>>sparse6<<:]b?@b_@AC_BDcEa`ADEe`ADIhcDEGIcI_@GJMcKN_AG_EIbFIMdHe`CEIJMP_@FGJbDF`CGPcJMNUXiVXaBDHPVWYcSTW,57,53,34,291,-194.8098448,84,00:38.8,>>sparse6<<:]b?@b_@A_BDeh@ADe`AhdEGIcI_@GJMcKN_A_IbFIMde`CIJMP_@FGJbF`CGPcJMUXiVXaBDHVWcSTW,51,59,25,300,-191.3081319,84,02:39.2,>>sparse6<<:]b?@b_@_BDeh@ADe`AhcDGIcI_GJcKN_AG_IbFIMtE`CEIJM_@FGJbDF`CPcMNUXiVXaBDHVWsTW,49,61,23,302,-190.7804806,76,01:12.7,>>sparse6<<:]a@a_B_@CaDbEcjEG_@BHeFJkbKMaL_@BKLMhbGMNP`AHQeFLR_EkNaQ`GLRkLMdHIKNW_@EFGQUcDIZ,54,53,23,305,-202.6763342,73,03:27.2,>>sparse6<<:]a@a_B_@CaDbEccdeG_@BHeFJlbEKMaL_@BKLMhgMNP`AHQeFLR_EkNaQ`GLRlMdHKW_@EFGQUbCDI,55,52,21,307,-198.2461462
6,0.3,steyvers,10,30,0.7,0,stationary,6,stationary,gamma,0.9,0.909090909,20,105,4,4,>>sparse6<<:]__@_@A_@AB_@ABC_ACD_@ABEbDEF_CG_@BbCDIaBDF`AGJ_BFG_EHIaDKcDLbILaDN`ALPQaPQbISdEFLST_IN`APU`LQSbJKPbDLZlPT,-244.4168545,-250.3320024,-237.8950096,-243.2484386,86,00:00.0,>>sparse6<<:]a@c?A_@Af?@DE_BE_BCFG`_@ABCDIl@G_KcEIkcDHbIaDNP`BCLPaKNPQiP_DLT_N`BDEJPSUaLPQXj`ABLXZaBEKTXZ[,54,51,35,295,-196.281968,73,00:49.2,>>sparse6<<:]a@cA_@Af?@EbE_CG`_@ABCDl@G_KcEIkcDbIdN`BLPaKPQi_DLT_N`BJPUaLPQXj`BLXZbETZ[,51,54,19,311,-192.7922198,70,02:04.8,>>sparse6<<:]a@c?A_@Af?@EbE_CG`_@ABCDl@G_KcEIkcDbIaDN`BLPaKPQidLT_N`BJPUaLPQXj`BLXZaBTZ[,53,52,18,312,-193.0206386,78,01:38.3,>>sparse6<<:]a?_@aB_@B_BgADcFdGbC`DGIdKnCH`EL`EdLP`ABCNfHQ`GOeMPQ`FMOiSUcQTbEMSaY_DR_ACMP,50,55,23,307,-204.6321153,74,02:45.7,>>sparse6<<:]a?_@_AB_@B_ABg@ADcFdGbC`DGIdJKnCH`EGL`EdLP`ABCFNfHQ`GcEMQ`FMOiQSUcJQTaBEKMaY_DR_ACMP,56,49,25,305,-204.2677949
6,0.3,steyvers,10,30,0.7,0,stationary,6,stationary,gamma,0.9,0.909090909,20,98,5,5,>>sparse6<<:]__@_@A_@AB_@ABC`ABCDaD_AB`BaBE_@DbEFJcEF`IL_ACE_BDGaBGNcELMaBGP_@DJ_@D_ACEbCDQlQVdGNSUbDKNeU_CUbKQ,-252.5840315,-244.355755,-245.172503,-238.0029204,91,00:00.0,>>sparse6<<:]a?@`__BcaDf`ABDeG_DaBEIJcEFI`CLcEKbE`ABINaCLM_@BGJ_@BDFIaCEFOSaCEKLNbDGNQcGL`DGHSbDHKNPcEGOeOcGOQY,52,46,45,292,-203.9315649,86,01:00.6,>>sparse6<<:]a?@`d?BcaDh@BeG_aBEJcEFI`LcEKbE`BINaCLM_@G_@DIaEFOScKNbDGQcGL`DGHbDKNPcEGOeOcGOQY,45,53,33,304,-202.1949465,80,03:04.7,>>sparse6<<:]a?@`__BcaDf`BeG_aBEIJcEFI`LeKbE`ABNaCLM_@G_@BDaEFOSaCEKbDGQcL`DGHbDKNcEGOeOcOQY,48,50,30,307,-202.8606466,71,01:14.5,>>sparse6<<:]a?@`A`AB_B_bDEdiACEF_@AaCDGIcHJcIaBMb_EMbDcJKO_FNgHcEObFP_@ADEFMNfGMTeU_@LVXdGKeOU,58,49,22,306,-201.5657821,64,02:50.3,>>sparse6<<:]a?@`A`AB_B_bDEdiACEF_@DaCDGIcHJ`CaBMbE_EMbDcK_FNgHeIMbFP_@ADEFMNReFGMTeOU_@ALVXdGKeOU,63,44,20,308,-201.59497
6,0.3,steyvers,10,30,0.7,0,stationary,6,stationary,gamma,0.9,0.909090909,20,111,6,6,>>sparse6<<:]__@_@A_@AB_@ABC_ABD_@CaD_DF_ABD`AB_AD_@BF`CDE`BFaBCEI_ACLO_AB`CDL_@EIQ`BdGHR_@CEJQdMOSV_CEJ_AISbCQXYbDEFHQeGIKP,-251.2453329,-250.9470802,-242.7366259,-244.3976232,90,00:00.0,>>sparse6<<:]a?@_@Ae?BC_@ChDFaBD`AbD`B_CEbFLdEGM_ACLOaCKLObMNcDEI`DJNQdGH`CEJSbVeFKRT_ESbCNOQXY_EFHKLM_EGKV,56,55,35,289,-195.8333074,93,01:23.4,>>sparse6<<:]a@_@Ae?BC_@ChDFaBD`Adb_CbFLdEGM_ACLOcKLObMNcDI`DQdGH`EJSbVeFKT_EScNOQXY_FHKLM_EGK,48,63,30,294,-194.0741035,87,02:24.5,>>sparse6<<:]a@_@Ae?B_@ChDFaBDadb_CEbFLdEGM_ACLOcKLOmNcDEI`DQdGH`EJSbVeFRT_SbCOQXY_FHKLM_EGK,50,61,26,298,-192.8055649,73,01:08.0,>>sparse6<<:]__@_`B_@AbC_dbDGbCG_@AD_Aa_@DEGI`DEGJKcEIaCDFeJN_AKeFIaEILQaBHKO`FNS`BEHJNUaERTiTeFOPRTX`CHJKRTbCFOV,67,40,33,295,-214.7773215,70,02:39.2,>>sparse6<<:]__@_`B_@AbC_dbDGbCG_DI_Aa_@DEG`DEGJKcEIaCDFeJN_AKeFIaEHILQaBHKO`FNS`BEHNUaERiTeORTX_@CHJKTbCFOV,66,41,29,299,-212.0619663
6,0.3,steyvers,10,30,0.7,0,stationary,6,stationary,gamma,0.9,0.909090909,20,109,7,7,>>sparse6<<:]__@_@A_@AB_@ABCaBD_@A_@AD_@CD_@ACGH`AIbCDFHI`DGJ`GILdGLaILM`AK`AGaFHIdFQbDGI`ABHPaKPUdJPU_@ACDdFHQpVaLMOaHKTX,-244.9448797,-244.1921814,-237.4029419,-236.5552897,86,00:00.0,>>sparse6<<:]_`_@_@AB_@C_`dcDGaBEGH_HIbCHIjgLgLaILMaIJLaGHMN_FHIfQbDGN`BFHLPlPUcEGJLNSV_DEFKNhKSX`PaMU`AHIKQSX,60,49,37,289,-201.0697249,75,01:20.0,>>sparse6<<:]_`_@_@A_@C_gDcDGaEGHibCHIjgLoAMaLaGN_HIfQbGNbHPlPUgJLN_DFNhSX`PaMaHKQX,51,58,17,309,-197.5753462,77,03:15.2,>>sparse6<<:]_`_@_@AB_@C_gDdGaEGHibCHIjlgaMaLaGHM_HIfQbGN`BFHPlPUcJLNS_DFNhSX`PaM`AHKX,52,57,20,306,-196.6132644,67,01:25.5,>>sparse6<<:]a@_@A`A_@BfAD`DFbcDaIbCEFGfH`AFG`fG_@CNbFIOlNp`DpS_FMhKLeIR_JcDGILPWXcEHKiN,51,45,22,317,-200.0219165,63,02:56.0,>>sparse6<<:]a@_@A`A_@BfAD`DFbcDaBDIbCEFGfH`AFG`fG_CNbGOlNp`D`S_FMPhKLeIR_DJcDGILPWXcEHKiN,54,42,21,318,-200.9358818
6,0.3,steyvers,10,30,0.7,0,stationary,6,stationary,gamma,0.9,0.909090909,20,105,8,8,>>sparse6<<:]__@_@A_@AB_@ABC_@BD_BCE_CDEaBG_@CDeIcDJaBHbDEaDEcDIeIJK_@AHLbFNP_ABKgHLQ`ADLNS_@BHShLV`QTgL_CLRS_ADFIOfNP,-244.5778492,-239.2322633,-236.6408953,-234.8293027,80,00:00.0,>>sparse6<<:]a?@`A_@Ae?@BDbCE_DEbD_CFGeIdIJ`FHKfaDEFG`CDIJcEIJNrBNPaCKQaDGLQ_AGHILN_@BHOS`VjgU_CJLRS_@AFGHMRZ_EPS,61,44,36,294,-203.2616072,73,01:15.8,>>sparse6<<:]a?`A_@Ae?@BbCEdEbD_CGeIdJfHKfaDEG`CDIJeIJrBNPaKQaGQaGHIL`BSvju_CLRS`AFRZ_PS,52,53,20,310,-200.4430423,67,02:59.3,>>sparse6<<:]a?@`A_@Ae?BDbCEdEbD_CGeIdJfHKfaDE`CDIeIJrBNPaCKQaGLQaGHILN_@BS`VjgU_CLRS_AFGMR_PS,58,47,20,310,-199.1410166,63,01:27.3,>>sparse6<<:]a?@_`A_@Bdg?Bi@C`ADFd_CI`F`JfJeFMaNPbGIcLR_HLS_BCHdGUdMOPdGHV_AFTUcKQfYeFMOPZ,55,44,19,317,-195.643607,65,03:11.0,>>sparse6<<:]a?@_`A_@Bdg?Bi@C`ADFd_CI`F`JfJeFMaNPbGI_CL_H_BCdGUdMOP`DG_AFHTUcKQfeFMOPZ,52,47,18,318,-197.2304986
6,0.3,steyvers,10,30,0.7,0,stationary,6,stationary,gamma,0.9,0.909090909,20,92,9,9,>>sparse6<<:]__@_@A_@AB_@ABC_@A_A_ADE_@CD_@E_@CH_I_IK_E`HJ_@IaEIN_BC`ADJiOiKL_EFGR_DPeGUeISbGHR_CHoXcDNOR,-230.8730592,-264.7988127,-224.1473049,-255.7113305,67,00:00.0,>>sparse6<<:]a@`Ab_CaCg?AD_CD`DE`ACaBI_IK`G_@CHJ`IJaEI_@BCHdHJLaIJKOeKPfGR_BDEGPgU_ETbGcHJNUaKOXaCDJNORT,57,35,32,311,-192.0990302,66,01:13.8,>>sparse6<<:]a@`b_Cag?A_CD`DE`ACbI_IK`G_@CHJiJaEI_BHdHJLaJKOeKfGRdEGPu_EbGcHNoXcJRT,47,45,21,322,-187.1994762,58,02:27.1,>>sparse6<<:]a@`b_Cag?AD_CD`DE`ACbEI_IK`_@CHJiJaEI_BdHJLiJKOeKfGR_DEPgU_EbGcHNoXaCJOR,52,40,18,325,-186.7394514,90,01:06.9,>>sparse6<<:]a@_Ab_@``A_ADE`_@_CEG`ADIcFJKcJL`DHJkbKO_ACjMbCGaIQ_@BHTcKbEVaBCHNOPiKOWaBWY`EObDKO[,53,60,30,292,-205.8987124,88,03:40.2,>>sparse6<<:]a@_Ab_@A`Ca_AE`F_@_CEG`ADIcFJKjL`DHkbKO_ACjMbCGaI_@BHTkcKQVbCNOPiKOWaBCWY`EbDKO[,52,61,27,295,-204.188903
6,0.3,steyvers,10,30,0.7,0,stationary,6,stationary,gamma,0.9,0.909090909,20,98,10,10,>>sparse6<<:]__@_@A_@AB_@ABC`BD`CaBD_@ACD_@CD_BCaBJ`CF`ABCIJaIMbD_@HJ`FLaHJ`ABCGR`LhJS_JMOaINsUaBEI`CQT_CDKSjRU,-243.0808655,-243.2739097,-235.8451761,-234.1832954,73,00:00.0,>>sparse6<<:]__`_@B_@AaBDgBEF_@ABCD_DEH_@BCDaBJbbIJKaIM`DK`DHKOgLMhJ`ABCEGRiL`DHPfGIJMOaINSbSaEGHIMR_@CKLNQ_ACDLVcJRU,64,34,39,298,-204.4737228,64,01:48.3,>>sparse6<<:]__`_@B_@AaDgBEF`ABCD_DEH_@CaBJmBIJKaIMdK`DHOgLMhJ`ABCRiLdHPgJOiNSsaGHI`CLQ_CDLVjRU,57,41,23,314,-202.2885212,59,02:33.4,>>sparse6<<:]__`_@B_@AaDgBEF_@ACD_ADE_@CaBJmBIJKaIMdK`DHOgLMhJ`ABCRiLdHPgJOaINSsaEGHI`CLQ_CDVjRU,60,38,21,316,-201.855187,74,01:44.5,>>sparse6<<:]a@_@`ABbCaCD`E_BiEH_AEfJ_@FHJKhLi_AC_AGJbFHKM`EFo_EIMaJ`JPTsVfOkTXsVWcJNRbGSX,55,54,20,306,-203.0385752,74,03:02.7,>>sparse6<<:]a@_@`AB`BCaCD`E_BiEH_AEf_@FHJKhLi_ACLM_AGJKbFHKM`EFo_EFIaJ`JPSTkSVfOkXsVWcJNRbGSX,57,52,22,304,-201.4533251
6,0.3,steyvers,10,30,0.7,0,stationary,6,stationary,gamma,0.9,0.909090909,20,99,11,11,>>sparse6<<:]__@_@A_@AB_@ABC`ACD`BC`B_CDE_BCaBFG_@_DHIaCFGaEH`BFJaFGJO_ILaDKQjOjSbEGK_BJRdEP_@ACgOSV_@RUcDIKLbHX,-233.1586281,-254.0059163,-226.1202041,-246.3175847,75,00:00.0,>>sparse6<<:]_`_@d@ABaCD`BC`BcDaDaCFG_@G_HIaCEFGeaCEJgJOdHILaCDIKO`OaFJPSaBEGKMbDHRTfH_@V_GINSV_CK`HIKLfQX,58,41,34,302,-193.6788482,63,00:46.4,>>sparse6<<:]_`_@d@ABaCDbC`BcDaDaFG__HIaCFGeaCJgJOhILaCDIKoaFJSbEGKMbDRTfH_@gNSV_C`HIKLfQX,56,43,20,316,-189.996117,61,02:47.9,>>sparse6<<:]_`_@d@ABaCD`BCbcDaDaFG__HIaCFGeaCJgJOdILaCDIKofJSaBEGKbDRTfH_@gNSV_C`HIKLqX,56,43,18,318,-189.3416327,75,01:38.1,>>sparse6<<:]a@_@aBaC_AB_@_BEFaBGaDH`DH_J_ACDEbHIJcFHIKbCHMcDL`B_@P`KhIM_EGOSbDLPQSdPR_HOQ`DPdTYgINQn[,61,48,27,299,-209.8053742,74,03:57.4,>>sparse6<<:]a@_@aBa_AB_@_BEFaBCGaDH`DH_J_ACDEbHIJcFHIKMbCHMcDL`B_@LP`KhIM_BEGSbDILPQSdPR_HOQ`DPdTYgINQn[,63,46,28,298,-207.2157133
6,0.3,steyvers,10,30,0.7,0,stationary,7,stationary,gamma,0.9,0.909090909,20,107,1,1,>>sparse6<<:]__@_@A_@AB_@ABC_ACD`CDbEFaBCE_@BD`ABFIdGJ`CDK`AHLaBMbGIJ_@DI_AFPbGO_@BP`ABE`CGNRTbJLTaCM`BGI`LTXdGaUV_LMPUX,-294.4979274,-286.8832313,-284.3688552,-276.6135541,89,00:00.0,>>sparse6<<:]a?`A_@A_cDaBCfaBCE_@DdIdGJ_DFHJKaDL_AGHIMeIJi_AFP`BKNO_@BOPQ`DELM`BCDGR_BFM_@FM`DKSV`LPTXgUaDYdEHMSUX,59,48,41,287,-242.3542098,77,01:59.0,>>sparse6<<:]a?`A`A_cDbCfaBE_@igJdFJKaLaHIMiJi_FPbKNO_@P`ELM`GRbM_FM`DKSpTXgaDYdHMUX,50,57,20,308,-239.4940712,77,03:57.3,>>sparse6<<:]a?`A_@A_cDbCfaBCE_@DdIdGJ_DFKaDLaHIMeIJi_AFPbKNO_@BPQ`DELM`GRbM_@FM`DKSV`LPTXgaDYdEHMUX,58,49,28,300,-238.497088,66,01:09.8,>>sparse6<<:]a@_A_`BccEbDbE_aBH_DHkhKgbChIKOdGPhIP`BJOcIiTkMaCFJT_AELUW_@CFSeJhKNV`ANY,55,49,17,314,-235.933263,63,04:19.9,>>sparse6<<:]a@_A_bccE`BDbE_aBEH_DHkhKgbCKhIKdGPhIP`BJOcIiTmPcEF_AELU_@CDFSeJhKV`ANY[,56,48,15,316,-232.3634152
6,0.3,steyvers,10,30,0.7,0,stationary,7,stationary,gamma,0.9,0.909090909,20,108,2,2,>>sparse6<<:]__@_@A_@AB_@ABC_BC_@CD_@AF_@CDEG_@C_@C_ABCD_AB_@BDdGJKL_BDMbIMaBLN_DO_CHbDMOeFI_FHLOS_@CHIKdHRbN_DEWXhIZcIKW,-286.0079822,-267.8813282,-279.3580372,-264.0863648,78,00:00.0,>>sparse6<<:]_`a_@B_@A_Cg?AEFdEF`CEaGaCDHJbFHJ`BdGL_BDIMbIMaBKLNfO_CEHPeMOeFI_CDFHKLSU`DHJK`ACFIMRaBHMN_ABDEKNWXhPZcIKLM,68,40,38,289,-245.5894598,70,01:02.6,>>sparse6<<:]bA_@B_@A_Cg?AFeF`CEaaCDJbHJ`BdGL_BIMbIMaBLNfO_CEHPmOeFI_DFHKLS`DHJK`CFRaBHN_ADKWXhPZiKLM,62,46,24,303,-242.2267819,63,04:20.7,>>sparse6<<:]bA_@B_@A_CgAFeF`CEaaCDJbHJ`BdGL_BDMbIMaBLNfO_CHPmOeFI_FHKLS`HJKcFIRaBN_DEKWhPZiKL,62,46,17,310,-239.6134838,49,01:42.2,>>sparse6<<:]a@_@_@AaBC__BCEbe`AChbEeFGf_AEdNfK_KgJPaFRbHkQcI`C_EJT`NOgLMkNQUeHLPR,55,36,13,331,-229.4812711,48,04:58.9,>>sparse6<<:]a@_@_@A_ABC__BCEbe`AChbEbEFGf_AEKdNeFK_gJPaFRbHkQcI`C_EJT`NOgLMkQUeHLPQR,57,34,14,330,-231.9919721
6,0.3,steyvers,10,30,0.7,0,stationary,7,stationary,gamma,0.9,0.909090909,20,97,3,3,>>sparse6<<:]__@_@A_@AB_@ABC`BDb_@AB`BCD`ADEaEH`BDEGbbGIJ`BEG_@BCEaEIM_@MNOgNQdIP`ABOQeJKNP`MNd_@FLgNXbT`CH_MQ,-292.8143832,-287.367648,-281.9474019,-278.0485384,91,00:00.0,>>sparse6<<:]a@`A__@AC`Dg?@B_CDE`BDaBCH_@DGeFHbGIcEIJKMbCLM`AEIKMO`LcGNQ_ADIKP`ABCIOQ_EJNP_@HaEGHIS_@FKLebGOQbCMOQXYZ_CIJMV,57,40,51,287,-246.5938179,76,01:13.8,>>sparse6<<:]a@`A__@AC`Dg?@BcDEaaC_@DfbGiJMbCL`EIKMlgNQdIPaBCOQeJNP_@HgHI_FKLebQbCQXYjMV,47,50,26,312,-239.9132786,69,03:06.7,>>sparse6<<:]a@`A__@AC`Dg?@BcDE`DaC_@DGfbGIeIJbCL`AEIKM`LgNQdIP`ABCOQ_EJNP`HgHIS_FKLebOQbCMXY_JMV,55,42,27,311,-239.0620089,61,01:58.0,>>sparse6<<:]__@_a_BCfB`bCaCkACEcGJaCFaGiKNgJLbCHJMOcILM_ADKgJ`G_EO`MSfLcX`GPW_BFNOlP,56,47,14,318,-245.5804209,60,05:48.4,>>sparse6<<:]__@_@a_BCfB`bCaCkACDEcGJaCFaGiKNgJbCHJMOcFLN_ADKgJ`G_EO`MSfLMcX`GPW_BFNOVgL,58,45,15,317,-240.8695189
6,0.3,steyvers,10,30,0.7,0,stationary,7,stationary,gamma,0.9,0.909090909,20,93,4,4,>>sparse6<<:]__@_@A_@AB_@ABC_@AD_@_C_@AD`AC`AHI`ADaDJfJ`ACDGaDHKL`CGN_CDE_HIL_ABbFR_EQdKO`PdEUaBCDcST`XYdO,-287.5112856,-297.407842,-281.0788838,-289.2069519,77,00:00.0,>>sparse6<<:]b?@`A_AC_Dg?`ABD`CFH`BH`AIaDJfJ`ACGJaDKaCGKN_CDEGM_BCHILO_BEHNfJLRcEQS_DFKOU`ABFIP`BDENQU_ABGJLO_JKPSTUXpSXYtV,62,31,46,296,-248.2235355,72,01:08.4,>>sparse6<<:]b?@`A_AC_Dg?`AB`FH`H`IaDfJ`ACGaDKaCGKN_CDEMbHLO_BNfJRcEQSdFKOU`AFIP`DENQ_ABGJLO_JKSTXpSXYtV,55,38,34,308,-245.5450355,65,02:47.0,>>sparse6<<:]b?@`A_C_Dg?`ABD`FH`H`IaDJfJ`ACGaDKaCGKN_CDEbHILO_BfJRcEQdFKOU`AFIP`DENQSU_ABGO_JKSTpSYtV,57,36,29,313,-245.6092985,68,01:43.9,>>sparse6<<:]a@__@Ae?C`cEaGaF`BhIhK_HaBCaHJaEaJOPbDEGH`DR_AN_@BJkQ_KNTgINbFGJTbR`AGYiJQUX,54,48,20,313,-246.5538422,70,03:30.0,>>sparse6<<:]a@__@Ae?C`cDEaGaF`BhIhK_HaBCaHJaEaBJOPbDEGHdGR_AN_@BGJkQ_EKNTiNbFGJST_DR`AFGIYbIJQUX,57,45,25,308,-244.8456712
6,0.3,steyvers,10,30,0.7,0,stationary,7,stationary,gamma,0.9,0.909090909,20,103,5,5,>>sparse6<<:]__@_@A_@AB_@ABC`ABD_@ABE_A_BFGbCD_@BDdEF`D`EFH`EHeFHMcEJK_BH`EN_@BJP_BEbCDJaDJU_@JS`CQT_@W`WY`BCNSdEST[,-296.9488636,-288.3479972,-284.4791093,-279.5074544,86,00:00.0,>>sparse6<<:]___@_A_@BaBD_BE_AbCDF``DHaDEGIbaBEFHeGIdEFHKLMjKMg`AENO_BJLMP_CHJLNcDIJK_ABDJO_JST`DEH_@GNW_@DJWYcNSUbCEKLNSTY[,64,39,47,285,-249.7251511,78,00:47.6,>>sparse6<<:]___@__@BaBD_BEacDF``DHaDEIbaBEFHeGdEFLkg`ENO_BJLP_HJLNcDIJKaBDO_JST`EH_@GW`DWYcNSUcEKLST[,57,46,32,300,-245.3439561,75,02:31.2,>>sparse6<<:]___@__@BaBD_BEabDF``DHaDEIbbEFHeGdEFLMjKg`AENO_BJLMP_HJLNcDIJK_ABDO_JST`DE_@GW`WYcNSUcEKLST[,60,43,32,300,-241.9219362,63,01:20.5,>>sparse6<<:]_`_@A_AB_@A_BbEhBC_EdI_EaEJ`DHL_ACaCIjOdIJKOPaGPcGRqR`DJMdIM`AFNbDNWdEUaEN_IOYaD,56,40,23,316,-247.2738864,59,05:16.4,>>sparse6<<:]_`_@A_AB_@_bhBC_EdIeaEFJ`DHL_ACaCIjOaIJKOPaGPcGRaR`DJMdIM`AFNbDNWdEUaN_IOYaD,56,40,19,320,-243.9668097
6,0.3,steyvers,10,30,0.7,0,stationary,7,stationary,gamma,0.9,0.909090909,20,117,6,6,>>sparse6<<:]__@_@A_@AB_@ABC`ABD_CE_EFcD_@CDFdFGIaBCDFaDEaCEIJL`BCFI_@CD_FGIN`ADL_FIJ`HMcDFHIcDS`BHIOTaDFK_AFMTdHIO_FNPTWfJPTcHIJK,-305.0270579,-287.6936276,-293.6268459,-278.1369557,97,00:00.0,>>sparse6<<:]a?@a`B_BbDg@EFcc_ADGIaBCDJaDEGaCEIL_@HIKbCDFI`BFGJ_BDILiN`cDFHKS_@CDOhIKOQTfJR_AFISTVWeNOX_AFGNPTXiJKPTXcFIPRZ,64,53,44,274,-251.0794295,86,01:17.4,>>sparse6<<:]a?@ab_BbDg@EFcc_DGIbDaEaEL`HIcDF`FGJdILiN`cDFHKS_@ChIKOTfJR_AFITWnOX_FNPXjPTXfIPZ,55,62,24,294,-247.9642681,85,02:25.4,>>sparse6<<:]a?@a`B_BbDg@EFcc_ADGIaBDaEaCEL_@HIcDFI`FGJdILiN`cDFHKS_@CDhIKOQTfJR_AFITWnOX_FGNPXjPTXcIPZ,60,57,28,290,-244.3919001,70,01:41.8,>>sparse6<<:]__@`a`AB`_AE_EFbCcEG`_DGHc`DKbGaGaCFgNO_@HeQhSbDKOPT`BDeHNeIQSW_SaCFGLN_HMPRY`BCFJR,55,42,28,310,-248.4879263,70,03:43.7,>>sparse6<<:]__@`a`AB`_AE_EFbCDcEG`_DGHcdKbGaGaCFgNO_@CHeQhSbKOPT`BDeHNeIQSW_SaCFGLN_HMPQY`CFJMR,55,42,28,310,-245.3381602
6,0.3,steyvers,10,30,0.7,0,stationary,7,stationary,gamma,0.9,0.909090909,20,116,7,7,>>sparse6<<:]__@_@A_@AB_@ABC_BCaBCDaBD`ADEFaCG`BEFGbEF_@AGK_EFGJK_ABD_@CHbGHN_@ACDL`DEHOcEHMReHPRS`ABDKaBC_CDEMfKMUhJL`OTaBD`AGQY,-291.8219886,-275.3763653,-280.4956523,-267.4184283,95,00:00.0,>>sparse6<<:]_```A_B`BC`BDE`BbGaGbGlAEGIKeFHK_A`CEHbGH_CEHbHKOQcHRdEGHPSaCDLOQRaCEFOQT_CDFKOSfGJKMUj`BOTaIQU_AFGY,60,56,39,280,-235.134259,84,01:04.0,>>sparse6<<:]_```A_`BbDEbbGaglAGIKeFHK_A`CEbGcEhKOcHReHSaCDQRcFQ_CDFfGKMUj`OTaIU_AGY,51,65,19,300,-228.5977313,82,03:31.1,>>sparse6<<:]_```A_bCbDEbbGaglAGIKeFHK_A`CEg_CEhKOcHRdEHPSaCDQRaCEFO_CDFfGKMUj`OTaIU_AGY,54,62,20,299,-225.6179654,61,01:52.6,>>sparse6<<:]__@a`B`AaD`A_C_@ADbC`BCG_ABH_GJ_BEGbIaBkNdM_EFGMbI`HNR_AEMdQbGMiSTgLRT_DEFHNbFPdLT,62,41,20,312,-238.0435889,57,04:44.8,>>sparse6<<:]__@c@BaaD`C_C_@ADGbC`BCG_ABH_GJ_BDEaBIaBdKNdM_EFGbIN`HNR_AEMdQbGMiSTgLRTdEFbCPdLT,63,40,17,315,-235.1750599
